"sentence_id","mean_surprisal","weight_first","weight_last","weight_sum","normalized","wh","matrix","comp","embedded","gap","matrix_norm","comp_norm","embedded_norm","gap_norm","beyond"
1,12.55713119506836,11.033086412260639,12.823311807157959,11.928199109709299,1.5568203417139308,0,0,0,0,0,0,0,0,0,1.5941377409654967
2,11.045665899912516,8.514734062880242,14.54493495154216,11.5298345072112,1.43585469832376,0,0,0,0,0,0,0,0,0,1.7189895663433932
3,10.421873152256012,6.171157218112511,14.442316713829195,10.306736965970853,1.3138809730035987,0,0,0,0,0,0,0,0,0,1.7640427614829843
4,6.914663496342572,12.314207104809302,8.395651896775968,10.354929500792638,0.7756793251614176,0,0,0,0,0,0,0,0,0,1.265430583397029
5,10.80027636885643,7.8160055293547455,11.17701363872624,9.496509584040494,1.3562236773454348,0,0,0,0,0,0,0,0,0,1.4970209340344145
6,9.351808726787567,14.756950724007009,11.272312945264012,13.014631834635512,1.0465643153289699,0,0,0,0,0,0,0,0,0,1.5527412368012272
7,6.458899542689323,11.06307247287645,8.934698687690155,9.9988855802833,0.8702988698810235,0,0,0,0,0,0,0,0,0,1.4185768218404828
8,9.040743602646721,6.721023971523577,11.157042980167468,8.939033475845521,0.9778028773050019,0,0,0,0,0,0,0,0,0,1.3736232912813076
9,7.805612223488944,12.594831726013737,11.212618448313538,11.903725087163638,0.9728339190315736,0,0,0,0,0,0,0,0,0,1.7652999955946658
10,8.449194014072418,6.576596851757928,13.204998298558394,9.89079757515816,1.044738238320309,0,0,0,0,0,0,0,0,0,1.6697095409381435
11,6.708114359113905,7.823026207157387,9.003938393001265,8.413482300079327,0.8836030758264806,0,0,0,0,0,0,0,0,0,1.97996110517499
12,8.962688833475113,8.872554627481748,9.444985376089098,9.158770001785424,1.0668133121134884,0,0,0,0,0,0,0,0,0,1.3505135626120661
13,7.087633728981018,7.990687437992403,9.265962726617916,8.628325082305158,1.0159617352948023,0,0,0,0,0,0,0,0,0,1.4833022976124408
