"sentence_id","mean_surprisal","weight_first","weight_last","weight_sum","normalized","wh","matrix","comp","embedded","gap","matrix_norm","comp_norm","embedded_norm","gap_norm","beyond_5", "beyond_6", "beyond_7", "beyond_8", "beyond_9"
0,10.236216926574707,9.394523002674234,13.422225355289608,11.408374178981921,1.1661264115193133,10.729805946350098,10.011541247367859,6.84432315826416,11.185468792915344,13.991576194763184,1.0262615055843067,0.5106402482925173,1.4637701305832436,3.7521737827176374,15.11255693435669,15.673047304153442,15.673047304153442,0,0
1,8.954913105283465,9.000784161214561,13.172029006626486,11.086406583920523,0.9839816498519297,0,0,0,0,0,0,0,0,0,15.502737760543823,17.467257499694824,17.467257499694824,17.467257499694824,18.32685661315918
2,8.401457841579731,7.231454449406441,10.968685292836346,9.100069871121393,0.9085931479621328,0,0,0,0,0,0,0,0,0,14.794581651687622,14.794581651687622,15.4461350440979,0,0
3,8.702081268483942,7.727897472291412,9.638368292976365,8.68313288263389,0.9533603766472066,0,0,0,0,0,0,0,0,0,15.601362228393555,15.601362228393555,15.601362228393555,0,0
4,8.504030899568038,7.188348462439216,9.373253543646904,8.28080100304306,0.9081704643166396,0,0,0,0,0,0,0,0,0,14.11417818069458,14.2847261428833,0,0,0
5,8.47653012474378,7.244913824522277,10.614790979359395,8.929852401940835,0.8810718460429948,8.227356910705566,9.393589794635773,7.386226654052734,8.088403125603994,8.371803283691406,0.7629931761485381,0.5510705040302141,1.043335656629531,0.4965675286805054,14.982061386108398,16.037067413330078,16.037067413330078,16.037067413330078,0
6,9.454973149299622,7.2457318013784935,11.86159839100489,9.553665096191692,0.9338786748532713,0,0,0,0,0,0,0,0,0,14.654966831207275,15.033350308736166,16.070934295654297,16.070934295654297,0
7,8.172346408550556,9.094795290610941,11.455592364939438,10.275193827775189,0.9299839620492119,10.729805946350098,8.885814130306244,7.097655773162842,7.55282643863133,12.250482559204102,0.7098017717102468,0.5295408504968796,1.0757923210102103,3.285258132782037,13.52099895477295,0,0,0,0
8,8.420848979304234,7.055667593432062,10.819434943551919,8.93755126849199,0.8824937125213365,0,0,0,0,0,0,0,0,0,15.063539028167725,16.319808959960938,16.319808959960938,16.319808959960938,0
9,8.130698228875795,7.0171096277036,10.325433350700555,8.671271489202077,0.8618454730568629,8.227356910705566,7.492232477664947,8.877716064453125,8.600428676605224,10.395269393920898,0.6394992936796058,0.6623473250162172,1.1544993758307451,2.7877386179518457,16.08570623397827,16.08570623397827,17.295665740966797,17.295665740966797,17.295665740966797
