"sentence_id","condition","all_exposures","first_three_exposures","mean_surprisal","weight_first","weight_last","weight_sum","normalized","wh","matrix","comp","embedded","gap","matrix_norm","comp_norm","embedded_norm","gap_norm"
32,"SUBJ",0.476451612903226,0.540714285714286,8.92953745524088,7.14151116102356,9.2757650165289,8.20863808877623,0.609759286567162,8.22735691070557,7.39657694101334,7.36680221557617,9.86251054869758,14.0840673446655,0.436677330512548,0.595915561171,0.644862596894432,1.04850239857051
34,"WH",0.601666666666667,0.514285714285714,7.67131005922953,7.68274848262859,10.0516666517123,8.86720756717045,0.53452037883266,8.22735691070557,8.95743048191071,10.2595062255859,6.75034064716763,11.8167514801025,0.56265831182122,0.628262354454911,0.459878781945973,1.16176928362154
36,"CNPC",0.435980392156863,0.490833333333333,8.47237712144852,9.03225754569785,10.9097842724477,9.97102090907278,0.625305758729091,10.7298059463501,7.64387794335683,4.44546556472778,10.1574965715408,12.2375249862671,0.525803579665956,0.359602718947698,0.747311293612037,1.20313782180624
41,"SUBJ",0.46989247311828,0.517777777777778,7.39559015962813,7.09898504577504,8.28914875603052,7.69406690090278,0.555310820775207,8.22735691070557,6.77717441320419,7.23217105865479,7.54603310426076,14.5594568252563,0.402787134952949,0.585024974036969,0.566618351405718,1.08389324117703
43,"WH",0.653333333333333,0.63,8.42084897930423,7.05566759343206,10.8194349435519,8.93755126849199,0.597003417424487,8.22735691070557,7.56649812161922,8.60165977478027,9.27773609161377,11.2752933502197,0.458089331262464,0.526740654325683,0.669370531043897,1.10853558189529
45,"CNPC",0.519411764705882,0.49,8.25185785974775,7.31121066965828,11.514125217426,9.41266794354213,0.559832705469251,8.22735691070557,8.75522073109945,4.20283651351929,8.42741537094116,10.8105916976929,0.503862033105173,0.339975963270507,0.579084778571936,1.06284822806857
50,"SUBJ",0.436774193548387,0.350555555555556,7.61182562112808,6.98134860679981,8.87499343076954,7.92817101878468,0.537749826444152,8.22735691070557,5.60832530260086,6.91566181182861,8.51122937599818,15.9290971755981,0.364491772400861,0.559421899606732,0.560984151579529,1.1858574790189
52,"WH",0.627820512820513,0.692727272727273,8.59035030236611,9.11877980400186,10.4426217417746,9.78070077288822,0.581323524263456,10.7298059463501,9.32050865888596,6.65211057662964,8.14437182460513,10.2517280578613,0.563782870238425,0.407355925428961,0.556388382240681,1.00790329573395
54,"CNPC",0.487647058823529,0.300909090909091,7.01618494799263,8.97490359081101,10.3647249077015,9.66981424925623,0.498383304449808,10.7298059463501,7.54229044914246,2.43073606491089,6.73509388566017,10.4397192001343,0.525826434449595,0.196627166549587,0.459187084349209,1.02638573018757
59,"SUBJ",0.475376344086022,0.348461538461538,7.07085157843197,7.14572621491855,6.44245699086558,6.79409160289206,0.499523258287357,8.22735691070557,7.07812768220901,8.0345573425293,6.8754592592066,14.9239826202393,0.411433524037058,0.649931626698282,0.472384420436565,1.09409052837349
61,"WH",0.647435897435897,0.647272727272727,8.25638369719187,7.20869453701959,9.78437783825974,8.49653618763966,0.570870550396918,8.22735691070557,9.05248528718948,8.56069469451904,7.67976860205332,9.76031017303467,0.548873307813176,0.52423207182576,0.521786709741367,0.959589323406177
63,"CNPC",0.444607843137255,0.269285714285714,8.12230653029222,7.12675903449065,11.4936639583001,9.31021149639537,0.599142772067201,8.22735691070557,8.08753736813863,4.43599033355713,8.88028268814087,12.5206155776978,0.556721870287175,0.358836248295296,0.617937504723782,1.2309700017552
68,"SUBJ",0.588387096774194,0.483571428571429,7.64745001494884,7.14763585425975,8.39800931524208,7.77282258475091,0.562328102093897,8.22735691070557,7.05498498678207,6.90618419647217,7.90057191848755,14.6794376373291,0.395492513556707,0.55865523609271,0.585662329994646,1.07616271671815
70,"WH",0.617051282051282,0.461428571428571,8.40145784157973,7.23145444940644,10.9686852928363,9.10006987112139,0.612481511516416,8.22735691070557,9.29984992742538,7.5460057258606,8.0351699420384,12.4279699325562,0.526915728042691,0.462095467346788,0.627500032422787,1.22186150311511
72,"CNPC",0.504803921568627,0.695,7.80010263621807,7.64175627345916,8.10949635055292,7.87562631200604,0.578195800341796,8.22735691070557,8.32483887672424,4.19766187667847,7.80344876646996,9.34624767303467,0.55255967219494,0.339557376409259,0.574527044081687,0.918880580837668
77,"SUBJ",0.530215053763441,0.455384615384615,8.47570652621133,7.14074680810282,9.56797724986581,8.35436202898432,0.642365550512782,8.22735691070557,7.39657694101334,7.36680221557617,9.18492805957794,11.9380226135254,0.436677330512548,0.595915561171,0.706311472590176,0.864453932916365
79,"WH",0.626923076923077,0.559090909090909,8.35309866299996,7.83612181044914,9.92028691121454,8.87820436083184,0.577815155924904,8.22735691070557,10.2256018221378,10.9542226791382,6.92947082008634,12.9790983200073,0.580073047788046,0.670804771720452,0.502928431559252,1.27604594060208
81,"CNPC",0.544019607843137,0.596315789473684,6.03054839764771,7.27605985219081,5.5139034383598,6.3949816452753,0.423671163053588,8.22735691070557,9.13920217752457,3.33763885498047,4.38001915677027,7.81685400009155,0.561438381116722,0.269988371215727,0.310102945169615,0.768517547919333
86,"SUBJ",0.51258064516129,0.488571428571429,8.85116141117536,7.12697001185792,11.1648869432949,9.14592847757639,0.651890651858789,8.22735691070557,6.83392667770386,7.04171848297119,10.3514737486839,18.3171863555908,0.419249560522984,0.569618879208607,0.746851472803908,0.992213738770223
88,"WH",0.618076923076923,0.571666666666667,8.31578351184726,9.12001489490543,9.92578049757196,9.52289769623869,0.543071472607,10.7298059463501,9.56854766607285,6.60706996917725,7.60123782325536,12.2689228057861,0.554376923600357,0.404597769484424,0.49761192740683,1.20622471267903
90,"CNPC",0.45421568627451,0.452727272727273,7.61376157753608,10.5090676798302,10.6858700808937,10.5974688803619,0.522902799293048,13.3732919692993,7.46199692998614,3.72406697273254,7.51282617077231,11.3228464126587,0.521539295410164,0.301247324816461,0.492165622669822,1.1132107828062
95,"SUBJ",0.490752688172043,0.7725,6.19688129425049,6.95813930974946,7.59818977185956,7.27816454080451,0.48201769121075,8.22735691070557,4.88613344430923,7.00308895111084,6.56858689188957,13.6449642181396,0.366722352190817,0.56649405808776,0.479419388830456,1.00032454412108
97,"WH",0.571538461538462,0.492,8.48827234974929,7.18955980709796,12.2013002387034,9.6954300229007,0.59347960289386,8.22735691070557,9.11185961961746,7.88211154937744,8.28486324474216,11.7333030700684,0.545348441660605,0.482677611495411,0.580580252392482,1.15356501532429
99,"CNPC",0.569705882352941,0.618666666666667,8.55892960464253,7.29354605758747,10.253465870854,8.77350596422073,0.559913933077923,8.22735691070557,8.63588051001231,4.07570028305054,9.04260700278812,10.0774631500244,0.513476266328397,0.329691655926846,0.567554062799011,0.990770362247202
104,"SUBJ",0.394301075268817,0.377857142857143,7.45937019586563,7.0475763177687,10.6266811576154,8.83712873769203,0.542080364019298,8.22735691070557,6.45040196180344,7.05896425247192,7.82619941234589,13.5668840408325,0.44109038134989,0.571013924454715,0.533790933121815,0.994600416412061
106,"WH",0.646923076923077,0.586923076923077,8.09690557993375,7.14092892765978,11.9188820235582,9.529905475609,0.596160524849069,8.22735691070557,8.58872181177139,7.06717157363892,7.94433668681553,15.2681140899658,0.541657793275926,0.432773055014899,0.592954507383278,1.50109156466728
108,"CNPC",0.439901960784314,0.352857142857143,8.43434926215559,9.45256655702568,9.41180512085003,9.43218583893785,0.623594929317325,10.7298059463501,9.76938248363634,4.48244714736938,6.8459107875824,11.1484146118164,0.655813436921886,0.362594234116418,0.546416140700666,1.09606144115789
113,"SUBJ",0.355698924731183,0.285833333333333,9.23986616251724,7.7981113331045,10.97853281171,9.38832207240728,0.629208070743132,8.22735691070557,8.34727742895484,6.98447465896606,10.0946481237188,17.6399688720703,0.477345799974246,0.564988310271455,0.666817554624882,1.14256050301984
115,"WH",0.636410256410256,0.6275,10.2362169265747,9.39452300267423,13.4222253552896,11.4083741789819,0.69473174536343,10.7298059463501,10.0115412473679,6.84432315826416,11.1854687929153,13.9915761947632,0.652663486173798,0.419126465495734,0.729384327521466,1.3755881622709
117,"CNPC",0.441960784313725,0.36,7.61279467493296,7.24612579405996,8.54699507502064,7.8965604345403,0.540703195482777,8.22735691070557,9.35984693343441,3.80124497413635,6.57203380550657,9.64059829711914,0.586888328069277,0.307490409763056,0.468818072975226,0.947819796006235
122,"SUBJ",0.417634408602151,0.412857142857143,7.86725140895162,8.9769172608874,7.80468340656809,8.39080033372775,0.574697834903552,10.7298059463501,6.32150888442993,6.87480211257935,8.40635951608419,18.1968536376953,0.37407811833254,0.55611667572602,0.624167600779505,0.920203368162821
124,"WH",0.598846153846154,0.319090909090909,7.87278616002628,7.21616843883689,11.9414142635262,9.57879135118153,0.535979969361485,8.22735691070557,9.07710891962051,7.96750640869141,7.21446340531111,12.2942705154419,0.544463159903448,0.487906944583307,0.479744867953417,1.20871678425537
126,"CNPC",0.471078431372549,0.535454545454545,8.1998071372509,7.33796725553814,12.0160397428721,9.6770034992051,0.584991087902335,8.22735691070557,9.30902334054311,3.50712537765503,7.95103648304939,12.9734992980957,0.593927825997884,0.28369847952527,0.564073865961054,1.27549547022228
131,"SUBJ",0.406989247311828,0.351818181818182,8.27026738439288,7.01329870708068,10.2415301413767,8.6274144242287,0.599838335460141,8.22735691070557,5.74805951118469,7.00062942504883,10.2593513556889,21.5469036102295,0.35563947589615,0.566295102039998,0.721891881669268,0.988427986952535
133,"WH",0.619615384615385,0.619,11.3387660329992,7.17930479962925,10.8409445759948,9.01012468781204,0.68220448571786,8.22735691070557,8.65383058786392,8.128249168396,14.7510995864868,9.11462020874023,0.536912884946474,0.497750364183924,0.771769279138057,0.896108021584515
135,"FILL",0.955677655677656,0.960212765957447,7.84978431463242,10.0138056688382,7.72918099142529,8.87149333013174,0.50078223850104,0,0,0,0,0,0,0,0,0
136,"FILL",0.960989010989011,0.945,8.44498628836412,11.1864277852025,9.25760370999038,10.2220157475964,0.583395459265874,0,0,0,0,0,0,0,0,0
137,"FILL",0.957216117216117,0.94972972972973,7.3786239343531,10.0090838388573,9.17110748484295,9.59009566185013,0.538497369500908,0,0,0,0,0,0,0,0,0
138,"FILL",0.952820512820513,0.9475,6.18378043742407,11.1816970707613,6.74519671121377,8.96344689098752,0.43205295854447,0,0,0,0,0,0,0,0,0
139,"FILL",0.947252747252747,0.965,7.68217789668303,12.15849781085,6.92204081941807,9.54026931513404,0.490025826383617,0,0,0,0,0,0,0,0,0
140,"FILL",0.955091575091575,0.924090909090909,8.2717168348677,11.8691981369217,6.41895982087568,9.14407897889869,0.495036083414048,0,0,0,0,0,0,0,0,0
141,"FILL",0.953553113553114,0.943714285714286,7.83904556717191,12.1803072313726,8.30388802348543,10.242097627429,0.522919448231356,0,0,0,0,0,0,0,0,0
142,"FILL",0.965750915750916,0.968857142857143,7.53708628507761,12.1897192918026,8.44407400226099,10.3168966470318,0.486560923037847,0,0,0,0,0,0,0,0,0
143,"FILL",0.953333333333333,0.943125,7.09955241731726,9.8163963256175,8.60961955281329,9.21300793921539,0.48972701709851,0,0,0,0,0,0,0,0,0
144,"FILL",0.964468864468864,0.967894736842105,5.84356532432139,9.816237968134,6.18627894078927,8.00125845446163,0.415459574377728,0,0,0,0,0,0,0,0,0
145,"FILL",0.946043956043956,0.949090909090909,7.12719877560933,9.33790285315037,8.22610770703889,8.78200528009463,0.4984147360398,0,0,0,0,0,0,0,0,0
146,"FILL",0.930805860805861,0.926666666666667,7.09739891971861,9.00975269039667,9.74659409924751,9.37817339482209,0.492583228832189,0,0,0,0,0,0,0,0,0
147,"FILL",0.945457875457875,0.947142857142857,6.27411998169763,7.12502102976333,8.56023220789524,7.84262661882929,0.479398328936574,0,0,0,0,0,0,0,0,0
148,"FILL",0.935934065934066,0.942894736842105,6.73758957386017,7.70926890999985,7.64820001247544,7.67873446123764,0.508350873212739,0,0,0,0,0,0,0,0,0
149,"FILL",0.938388278388278,0.929375,8.44648518732616,7.15096076252556,9.57150593975666,8.36123335114111,0.595222345805484,0,0,0,0,0,0,0,0,0
180,"UNGRAM",0.0321245421245421,0.0257446808510638,12.8053541183472,10.9545463936408,14.9022688558593,12.9284076247501,0.99243761497873,0,0,0,0,0,0,0,0,0
181,"UNGRAM",0.0372161172161172,0.0288888888888889,10.1454684165391,10.6009191920556,10.2314209867156,10.4161700893856,0.818804500853696,0,0,0,0,0,0,0,0,0
182,"UNGRAM",0.0317948717948718,0.0421621621621622,12.6800636144785,14.2690273768297,11.3335249772082,12.8012761770189,0.956215116336243,0,0,0,0,0,0,0,0,0
183,"UNGRAM",0.0361172161172161,0.0363888888888889,11.8015857934952,9.68078036823844,11.8165491413381,10.7486647547883,0.901517541204108,0,0,0,0,0,0,0,0,0
184,"UNGRAM",0.0337728937728938,0.0203846153846154,13.1248305944296,15.4751602022085,14.1851139617029,14.8301370819557,0.836560933920817,0,0,0,0,0,0,0,0,0
185,"UNGRAM",0.0353113553113553,0.0425,13.3440468982328,11.184852271791,13.6993898720015,12.4421210718962,0.942006393146515,0,0,0,0,0,0,0,0,0
186,"UNGRAM",0.0365567765567766,0.0457142857142857,13.3661535024643,13.1837736689244,14.1987903051516,13.691281987038,0.856892980926638,0,0,0,0,0,0,0,0,0
187,"UNGRAM",0.0280586080586081,0.0165714285714286,12.5913958182702,12.6004955521478,8.71543694598339,10.6579662490656,0.871252691131621,0,0,0,0,0,0,0,0,0
188,"UNGRAM",0.0341758241758242,0.0571875,11.9748612471989,14.0201745824066,8.98582219774808,11.5029983900774,0.864448005668362,0,0,0,0,0,0,0,0,0
189,"UNGRAM",0.0316849816849817,0.0315789473684211,13.2175031979879,12.806360089116,13.0592899112493,12.9328250001826,0.905312044862032,0,0,0,0,0,0,0,0,0
190,"UNGRAM",0.0335531135531136,0.00818181818181818,12.1243681907654,11.1409227324618,11.7926114467677,11.4667670896147,0.866130604831934,0,0,0,0,0,0,0,0,0
191,"UNGRAM",0.0358608058608059,0.0333333333333333,10.5557518303394,13.4439267771804,10.0151297546242,11.7295282659023,0.714648566129016,0,0,0,0,0,0,0,0,0
192,"UNGRAM",0.0379120879120879,0.0382857142857143,14.0456086072055,10.7045014099722,12.9228848503568,11.8136931301645,0.969821960068939,0,0,0,0,0,0,0,0,0
193,"UNGRAM",0.0336630036630037,0.0228947368421053,10.9135658465899,10.8592210899853,12.706460734676,11.7828409123306,0.821532934528944,0,0,0,0,0,0,0,0,0
194,"UNGRAM",0.0387545787545788,0.04625,12.310028553009,13.2362537143434,9.46646526681359,11.3513594905785,0.88193067568514,0,0,0,0,0,0,0,0,0
