"sentence_id","mean_surprisal","weight_first","weight_last","weight_sum"
77,8.128017698015485,0.8073443729686004,1.0823093692432906,1.889653742211891
78,8.177274088064829,0.9418978494626278,0.8488732190666984,1.7907710685293257
79,7.702192138223087,0.6648722116930843,0.5677262585421886,1.2325984702352724
80,7.830160826444626,0.7064266851519095,0.679001872157519,1.385428557309428
81,8.128017698015485,0.8073443729686004,1.0823093692432906,1.889653742211891
82,8.177274088064829,0.9418978494626278,0.8488732190666984,1.7907710685293257
83,7.957870960235596,0.6279348948987434,0.8808301584929312,1.5087650533916745
84,7.702192138223087,0.6648722116930843,0.5677262585421886,1.2325984702352724
85,7.778396239647498,0.8694455827836426,0.5184044710851885,1.387850053868831
86,8.500810428099198,1.0275179144404583,1.3759706078469227,2.403488522287381
87,7.830160826444626,0.7064266851519095,0.679001872157519,1.385428557309428
88,8.128017698015485,0.8073443729686004,1.0823093692432906,1.889653742211891
89,7.778396239647498,0.8694455827836426,0.5184044710851885,1.387850053868831
90,8.500810428099198,1.0275179144404583,1.3759706078469227,2.403488522287381
91,7.830160826444626,0.7064266851519095,0.679001872157519,1.385428557309428
92,8.128017698015485,0.8073443729686004,1.0823093692432906,1.889653742211891
93,7.8684736887613935,0.7535216495310725,0.6539392454833222,1.4074608950143945
94,7.778396239647498,0.8694455827836426,0.5184044710851885,1.387850053868831
95,7.778396239647498,0.8694455827836426,0.5184044710851885,1.387850053868831
96,8.128017698015485,0.8073443729686004,1.0823093692432906,1.889653742211891
97,7.830160826444626,0.7064266851519095,0.679001872157519,1.385428557309428
98,8.128017698015485,0.8073443729686004,1.0823093692432906,1.889653742211891
99,7.702192138223087,0.6648722116930843,0.5677262585421886,1.2325984702352724
100,7.702192138223087,0.6648722116930843,0.5677262585421886,1.2325984702352724
101,7.8684736887613935,0.7535216495310725,0.6539392454833222,1.4074608950143945
102,7.778396239647498,0.8694455827836426,0.5184044710851885,1.387850053868831
103,8.128017698015485,0.8073443729686004,1.0823093692432906,1.889653742211891
104,8.128017698015485,0.8073443729686004,1.0823093692432906,1.889653742211891
105,7.8684736887613935,0.7535216495310725,0.6539392454833222,1.4074608950143945
106,7.778396239647498,0.8694455827836426,0.5184044710851885,1.387850053868831
107,7.778396239647498,0.8694455827836426,0.5184044710851885,1.387850053868831
108,7.778396239647498,0.8694455827836426,0.5184044710851885,1.387850053868831
109,7.616532306922109,0.5948856910843453,0.38448126651575487,0.9793669576001002
110,7.702192138223087,0.6648722116930843,0.5677262585421886,1.2325984702352724
111,7.830160826444626,0.7064266851519095,0.679001872157519,1.385428557309428
112,7.702192138223087,0.6648722116930843,0.5677262585421886,1.2325984702352724
