"sentence_id","mean_surprisal","weight_first","weight_last","weight_sum","normalized","wh","matrix","comp","embedded","gap"
87,8.007596363313496,9.050052254110811,10.400145489452967,9.72509887178189,0.5448117205716811,0,0,0,0,0
88,8.315783511847258,9.120014894905426,9.925780497571962,9.522897696238692,0.5430714726070002,10.729805946350098,2.7338707617350986,6.607069969177246,4.343564470431635,12.268922805786133
89,7.383796901575157,9.001252192639289,8.10800160677839,8.55462689970884,0.5293223520148091,0,0,0,0,0
90,7.613761577536078,10.50906767983019,10.685870080893686,10.597468880361937,0.5229027992930476,13.373291969299316,3.072586971170762,3.724066972732544,3.535447609775207,11.322846412658691
91,7.798983174562454,7.122788092724322,10.986163579924234,9.05447583632428,0.535040040425288,0,0,0,0,0
92,7.494079142808914,9.006657154336294,8.18592870921913,8.596292931777711,0.5233459411035188,0,0,0,0,0
93,7.315674385854176,6.9710000925757525,11.92664251856025,9.448821305568003,0.558383860471047,0,0,0,0,0
94,8.130698228875795,7.0171096277036,10.325433350700555,8.671271489202077,0.5867836312450895,0,0,0,0,0
95,6.196881294250488,6.958139309749459,7.598189771859564,7.278164540804511,0.4820176912107504,8.227356910705566,1.4370980718556572,7.00308895111084,3.8638746422879837,13.644964218139648
96,7.9164678156375885,7.113329978396141,12.460951057541486,9.787140517968814,0.5782321344700094,0,0,0,0,0
97,8.488272349749293,7.189559807097959,12.201300238703437,9.695430022900698,0.5934796028938598,8.227356910705566,2.6033884627478465,7.882111549377441,4.734207568424089,11.73330307006836
98,7.815744917063664,7.0670028541017755,11.033851831311116,9.050427342706447,0.5400291238246886,0,0,0,0,0
99,8.55892960464253,7.293546057587474,10.253465870853987,8.77350596422073,0.5599139330779226,8.227356910705566,3.047957827063168,4.075700283050537,4.787262530887828,10.077463150024414
100,9.278322426478068,7.378687474504126,10.727344255644166,9.053015865074146,0.5815390097030664,0,0,0,0,0
101,7.494489988859962,7.271716211552881,7.372018361478481,7.321867286515681,0.49356106087365353,0,0,0,0,0
102,7.949863782295814,8.945431980070733,10.781335961362753,9.863383970716743,0.5828915846202528,0,0,0,0,0
103,8.221559936350042,8.970824251387182,9.922416073305856,9.44662016234652,0.5668212689899473,0,0,0,0,0
104,7.459370195865631,7.0475763177687,10.626681157615366,8.837128737692032,0.5420803640192983,8.227356910705566,1.612600490450859,7.058964252471924,4.891374632716179,13.56688404083252
105,7.8680620193481445,7.079057197399638,12.119547141196,9.59930216929782,0.5978540861290944,0,0,0,0,0
106,8.096905579933754,7.140928927659784,11.918882023558218,9.529905475609,0.5961605248490692,8.227356910705566,2.6426836343911977,7.067171573638916,4.277719754439134,15.26811408996582
107,7.4763561110747485,7.0478167119438595,7.880088909413457,7.46395281067866,0.5365933209255731,0,0,0,0,0
108,8.434349262155592,9.452566557025682,9.411805120850026,9.432185838937853,0.6235949293173254,10.729805946350098,4.88469124181817,4.482447147369385,2.281970262527466,11.148414611816406
109,8.997365621849895,9.526058807325072,9.413010460954114,9.469534634139592,0.62451022482448,0,0,0,0,0
110,7.566251356403033,7.26563660538806,7.175841456719687,7.220739031053877,0.560572555613338,0,0,0,0,0
