"sentence_id","mean_surprisal","weight_first","weight_last","weight_sum","normalized","wh","matrix","comp","embedded","gap","matrix_norm","comp_norm","embedded_norm","gap_norm","beyond_5", "beyond_6", "beyond_7", "beyond_8", "beyond_9"
0,7.714303374290466,6.861938436916125,4.981556337785399,5.921747387350762,0.6094062929142386,8.072431564331055,9.158041417598724,6.689321517944336,6.437278747558594,1.9578502178192139,0.5894087944085533,0.49907590887305364,0.635228207614114,0.5250440804902903,18.759326338768005,18.759326338768005,18.759326338768005,18.759326338768005,18.759326338768005
1,6.850114184121291,6.566089728146809,5.686870672666734,6.126480200406771,0.6129055762351296,0,0,0,0,0,0,0,0,0,13.28640365600586,0,0,0,0
2,6.597089713270014,6.584661513557415,4.116739414305769,5.350700463931593,0.597769322292429,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,7.429223275184631,6.591032842806379,6.185885100400117,6.388458971603249,0.5909985655435703,0,0,0,0,0,0,0,0,0,14.307382106781006,14.307382106781006,0,0,0
4,7.744352173805237,8.58459067683506,5.406647344669443,6.995619010752251,0.7453563416544684,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,7.986962234973907,6.6727995278921535,6.840528250449158,6.756663889170656,0.6385177555388921,8.072431564331055,7.653676599264145,6.95664119720459,8.556460797786713,0,0.5614069826973316,0.5190200559032988,0.7310226391294082,0,16.717914581298828,16.717914581298828,16.717914581298828,16.717914581298828,0
6,7.003652030771429,7.251355448420975,4.489948491052439,5.870651969736707,0.6513621568386084,0,0,0,0,0,0,0,0,0,13.95661449432373,0,0,0,0
7,6.396279692649841,7.304912282698391,3.7986441314757746,5.551778207087082,0.5947349228620952,8.072431564331055,8.177865087985992,7.990871429443359,4.663432161013286,2.029884099960327,0.6708275829892861,0.5961817518621397,0.5268146630578657,0.5443616784703106,0,0,0,0,0
8,6.719293594360352,6.568378091896561,4.460942084664885,5.5146600882807215,0.5903511142656818,0,0,0,0,0,0,0,0,0,13.82235336303711,0,0,0,0
9,5.86610495192664,6.576778779774627,3.7810424780409813,5.178910628907804,0.6167765093371234,8.072431564331055,6.787648260593414,6.646531581878662,5.031989142298698,3.391899347305298,0.5557836066418962,0.49588344366184955,0.6524267810389536,0.9096184466578905,0,0,0,0,0
10,6.3276735782623295,6.530944429540686,5.838344972110026,6.184644700825357,0.635820421790233,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,6.859474231799443,6.54839685478868,6.165929989294425,6.357163422041553,0.674189841869218,0,0,0,0,0,0,0,0,0,13.133465766906738,0,0,0,0
12,6.770195043087005,6.567154879777574,6.649954207846416,6.608554543811996,0.6087756029015547,0,0,0,0,0,0,0,0,0,17.2498722076416,17.2498722076416,17.2498722076416,17.2498722076416,17.2498722076416
13,6.074111310640971,7.2012392002514085,3.843288356451661,5.522263778351535,0.571209362726311,0,0,0,0,0,0,0,0,0,17.157119750976562,17.157119750976562,17.157119750976562,17.157119750976562,17.157119750976562
14,6.2945170185782695,6.437353610378996,5.003527684216136,5.720440647297566,0.5716234755106601,8.072431564331055,5.654736089706421,6.944535732269287,6.487259864807129,0,0.47617274484025823,0.518116893168676,0.6731096502671579,0,0,0,0,0,0
