"sentence_id","mean_surprisal","weight_first","weight_last","weight_sum","normalized","wh","matrix","comp","embedded","gap","matrix_norm","comp_norm","embedded_norm","gap_norm","beyond_5", "beyond_6", "beyond_7", "beyond_8", "beyond_9"
0,6.4542666503361295,9.395837968442661,5.023100491487027,7.209469229964845,0.6068196311525239,11.782150268554688,7.135181744893392,2.2876293659210205,6.09826758172777,1.6976845264434814,0.681560271759742,0.31012065787045856,0.5775977752555077,0.45527446534800187,15.663670539855957,15.663670539855957,15.663670539855957,0,0
1,6.520720903761685,9.322824313396607,5.42759382595494,7.3752090696757735,0.6289921464114216,0,0,0,0,0,0,0,0,0,13.503456115722656,0,0,0,0
2,5.729338925618392,9.265610507404551,3.9878085278830424,6.626709517643797,0.6018363835108196,0,0,0,0,0,0,0,0,0,17.486719131469727,17.486719131469727,17.486719131469727,17.486719131469727,17.486719131469727
3,6.045631484190623,9.310605470974581,4.10192690080043,6.706266185887507,0.6172236389475763,0,0,0,0,0,0,0,0,0,14.257022857666016,14.257022857666016,0,0,0
4,5.627700896824107,9.254694219015002,3.435881185002892,6.345287702008946,0.5887013551987677,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5.42309314363143,9.346641653487602,2.1276224479005577,5.737132050694077,0.5869469459564427,11.39211368560791,7.535721858342488,2.339883327484131,4.654451737801234,4.41436767578125,0.7454757152674946,0.31720442466314663,0.5336577972784239,0.5824282515976343,0,0,0,0,0
6,6.606073430606297,9.460069662412009,3.1776390185619365,6.318854340486973,0.690581184198351,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,8.38876440282911,10.075378126739063,5.928339809171111,8.001858967955087,0.6631134777947938,11.782126426696777,9.930745720863342,2.599449872970581,8.140987575261128,1.6671578884124756,0.7069168983781909,0.3523923572218859,0.6520171286521522,0.44708802164072875,17.184979618216556,19.09366920683533,19.09366920683533,19.09366920683533,19.09366920683533
8,6.750746227800846,9.36902162315584,4.358130290585471,6.863575956870656,0.6681750426909419,0,0,0,0,0,0,0,0,0,13.0306978225708,0,0,0,0
9,6.4055923865391655,9.28378503901478,4.4083629133274576,6.846073976171117,0.6652429892731869,11.782150268554688,6.729493141174316,2.7515451908111572,6.068815767765045,2.3838014602661133,0.6602842559744609,0.37301103817186826,0.669000208596262,0.6392730324237726,0,0,0,0,0
10,5.95741389478956,9.292876609060185,3.205179017994793,6.249027813527489,0.5625740100422874,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,6.406215803963797,8.988662778342393,5.521171376562082,7.254917077452237,0.6239425989023643,0,0,0,0,0,0,0,0,0,16.135473251342773,16.135473251342773,16.135473251342773,16.135473251342773,0
12,6.5025652329126995,9.432246824221027,3.0279236335401145,6.230085228880571,0.5813285748302003,0,0,0,0,0,0,0,0,0,13.765127658843994,0,0,0,0
13,5.516678792238236,9.124937935801764,3.3944325240858846,6.259685229943823,0.5836592639171452,0,0,0,0,0,0,0,0,0,17.452342987060547,17.452342987060547,17.452342987060547,17.452342987060547,17.452342987060547
14,7.270543795365554,9.559868981880625,4.5197877761278615,7.03982837900424,0.6305153881337583,11.782150268554688,7.786060651143392,2.6135082244873047,7.095403611660004,10.62041962146759,0.6643655068588394,0.35429816647835394,0.6133764966247379,0.5187253190049297,15.133573214213053,15.133573214213053,17.282108306884766,17.282108306884766,17.282108306884766
