"sentence_id","mean_surprisal","weight_first","weight_last","weight_sum","normalized","wh","matrix","comp","embedded","gap","matrix_norm","comp_norm","embedded_norm","gap_norm","beyond_5", "beyond_6", "beyond_7", "beyond_8", "beyond_9"
0,7.122444131795098,7.947896739053188,4.899626273864964,6.4237615064590745,0.6899872440979817,9.41307258605957,5.252055108547211,5.735218524932861,7.720458063212308,1.5608798265457153,0.4495099848996882,0.7774903437065013,0.7583774285718363,0.4185870327697426,16.010915756225586,16.010915756225586,16.010915756225586,16.010915756225586,0
1,6.326285373086908,7.462132891186767,2.5144423390011332,4.988287615093949,0.5634002502263388,0,0,0,0,0,0,0,0,0,16.01451420923695,18.064760208129883,18.064760208129883,18.064760208129883,18.064760208129883
2,6.1730246022343636,7.343528151696347,4.485665209963776,5.914596680830062,0.5925998740037153,0,0,0,0,0,0,0,0,0,14.280174255371094,14.546887874603271,0,0,0
3,5.696708368777763,7.26211601010935,1.6407328206714513,4.4514244153904015,0.6106300073731648,0,0,0,0,0,0,0,0,0,15.51387627919515,15.51387627919515,15.51387627919515,0,0
4,6.200949495329576,7.402122867193674,1.3812806431549713,4.3917017551743225,0.5583613108578026,0,0,0,0,0,0,0,0,0,20.668455123901367,20.668455123901367,20.668455123901367,20.668455123901367,24.785388946533203
5,5.47159552971522,7.328394402440803,3.210295611074045,5.2693450067574235,0.6198637145521241,9.41307258605957,4.151795566082001,6.636106491088867,5.490841289361318,15.634286880493164,0.358859972088542,0.8996185052408316,0.6834217969574029,2.513454528450962,15.634286880493164,15.634286880493164,15.634286880493164,0,0
6,5.727938711643219,7.844865451366387,3.3847628530236373,5.614814152195011,0.6140820436189723,0,0,0,0,0,0,0,0,0,16.896013259887695,16.896013259887695,16.896013259887695,16.896013259887695,0
7,5.613694760534498,7.259406529229299,1.7309752193569041,4.495190874293103,0.6218634254255426,9.41307258605957,3.5104276537895203,5.452339172363281,6.01161527633667,1.0499870777130127,0.3034029077931327,0.7391420289734772,0.702390570453627,0.2815789965580612,15.053616523742676,15.053616523742676,15.053616523742676,0,0
8,6.364090997477373,7.292384672695397,1.6417461105452797,4.467065391620338,0.6630535317569637,0,0,0,0,0,0,0,0,0,16.73391056060791,16.73391056060791,17.876739501953125,20.102638244628906,20.102638244628906
9,5.043467578204239,7.4561415951356365,1.5025355437391383,4.4793385694373855,0.42048213256059863,9.41307258605957,5.15072026848793,5.625359535217285,4.554330512203953,1.007425308227539,0.37280653038547595,0.7625973970294238,0.3711155984444193,0.27016504623634985,18.74377131462097,23.487716674804688,23.487716674804688,23.487716674804688,23.487716674804688
