"sentence_id","mean_surprisal","weight_first","weight_last","weight_sum","normalized","wh","matrix","comp","embedded","gap","matrix_norm","comp_norm","embedded_norm","gap_norm","beyond_5", "beyond_6", "beyond_7", "beyond_8", "beyond_9"
1,8.528155779838562,7.144755441929798,11.870979277241334,9.507867359585566,1.7993023358887341,0,0,0,0,0,0,0,0,0,14.038554668426514,14.66729736328125,0,0,0
2,7.651327300071716,7.027286047312966,7.898461691958613,7.46287386963579,1.1982156827496577,0,0,0,0,0,0,0,0,0,15.028595924377441,16.25021743774414,16.25021743774414,16.25021743774414,0
3,7.184853058594924,9.784287458107155,8.891940406813166,9.33811393246016,2.410910269247774,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,7.955761909484863,7.052597935834642,11.809920126386968,9.431259031110802,1.9958026956165582,0,0,0,0,0,0,0,0,0,17.43264389038086,17.43264389038086,17.43264389038086,17.43264389038086,17.43264389038086
5,8.767283058166504,7.142157311172028,11.782976068202085,9.462566689687055,2.191161079824783,0,0,0,0,0,0,0,0,0,15.97882080078125,15.97882080078125,17.58625602722168,17.58625602722168,17.58625602722168
6,8.074327592055003,7.013187482810423,7.335390926358772,7.174289204584599,1.3879533463585971,0,0,0,0,0,0,0,0,0,18.39706325531006,18.39706325531006,26.218307495117188,26.218307495117188,26.218307495117188
7,6.707977244487176,9.728598142204934,8.168669457857707,8.948633800031319,3.18929599154066,0,0,0,0,0,0,0,0,0,18.726940155029297,18.726940155029297,18.726940155029297,18.726940155029297,18.726940155029297
8,8.997162540753683,7.265253095742502,11.50135729792173,9.383305196832117,2.003258039507159,0,0,0,0,0,0,0,0,0,14.771214723587036,15.099588712056478,15.646564960479736,16.070934295654297,0
9,9.454973149299622,7.2457318013784935,11.86159839100489,9.553665096191692,2.331010334432584,0,0,0,0,0,0,0,0,0,14.654966831207275,15.033350308736166,16.070934295654297,16.070934295654297,0
10,8.72307184835275,7.128134056716581,10.884963756526188,9.006548906621385,1.2111244276157034,0,0,0,0,0,0,0,0,0,15.46549367904663,15.46549367904663,16.20452880859375,16.20452880859375,0
11,7.2123969475428265,10.031976572064902,7.951799994188075,8.991888283126489,3.1591303463019456,0,0,0,0,0,0,0,0,0,14.733928680419922,15.103040218353271,15.683061599731445,0,0
12,7.922376174193162,7.121185871499608,9.987348970014581,8.554267420757094,1.7607370517114889,0,0,0,0,0,0,0,0,0,14.2847261428833,14.2847261428833,0,0,0
13,8.504030899568038,7.188348462439216,9.373253543646904,8.28080100304306,2.045618014564351,0,0,0,0,0,0,0,0,0,14.11417818069458,14.2847261428833,0,0,0
14,6.876630473136902,7.084501231953967,8.731605638876346,7.908053435415157,2.097223941618719,0,0,0,0,0,0,0,0,0,13.649683475494385,14.2847261428833,0,0,0
15,7.235874312264579,9.917433061361209,9.11203435770317,9.51473370953219,2.7674440047898803,0,0,0,0,0,0,0,0,0,14.115795135498047,14.115795135498047,0,0,0
16,7.241335978874793,6.985151440792546,9.410260206462828,8.197705823627688,2.5729366429178517,0,0,0,0,0,0,0,0,0,13.4149808883667,0,0,0,0
17,8.151882605119185,7.017567424154491,10.020676884683445,8.519122154418968,2.5527728677899235,0,0,0,0,0,0,0,0,0,15.245040893554688,15.245040893554688,15.245040893554688,0,0
18,7.065786709310487,6.96998344846001,6.35317468915874,6.661579068809374,2.333074337395518,0,0,0,0,0,0,0,0,0,16.25094000498454,16.25094000498454,17.217031478881836,17.217031478881836,18.230260848999023
19,6.817271986710174,9.51390232275063,7.992618122159694,8.753260222455165,3.3390449255286887,0,0,0,0,0,0,0,0,0,14.470526695251465,14.470526695251465,0,0,0
20,7.568102737267812,7.094092306842034,9.39408462174138,8.244088464291707,2.115192365301384,0,0,0,0,0,0,0,0,0,13.349249839782715,0,0,0,0
21,8.803325033187866,7.194399543686516,9.542031755415037,8.368215649550775,1.8331957017647504,0,0,0,0,0,0,0,0,0,14.540510495503744,17.051279067993164,17.051279067993164,17.051279067993164,17.051279067993164
22,6.960288388388498,7.055739238147987,8.291300820325018,7.673520029236503,2.5652773073493806,0,0,0,0,0,0,0,0,0,13.349249839782715,0,0,0,0
