"sentence_id","mean_surprisal","weight_first","weight_last","weight_sum","normalized","wh","matrix","comp","embedded","gap","matrix_norm","comp_norm","embedded_norm","gap_norm","beyond_5", "beyond_6", "beyond_7", "beyond_8", "beyond_9"
0,8.784944954514504,9.342925512516311,10.7074530596821,10.025189286099208,0.9539119696859947,11.017134666442871,8.718308448791504,2.774470806121826,9.79615256935358,10.293384552001953,0.8354353853168828,0.2069973069006438,1.1920009315160396,2.76041577545125,14.331112340092659,15.17919436097145,15.17919436097145,0,0
1,6.856723810945239,8.80584587667004,10.67105232836577,9.738449102517905,0.7121494390041325,0,0,0,0,0,0,0,0,0,14.660987377166748,14.660987377166748,0,0,0
2,7.2230691359593315,7.409330075749457,8.336595814030604,7.87296294489003,0.7600924857452777,0,0,0,0,0,0,0,0,0,13.454301357269287,0,0,0,0
3,6.84355873411352,7.796992357382745,8.649524974107338,8.223258665745043,0.7302459124846599,0,0,0,0,0,0,0,0,0,14.046180725097656,14.046180725097656,0,0,0
4,6.6580240889029065,7.300815740082168,6.483987547293101,6.892401643687635,0.635483487132047,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,6.459652336935203,7.348085895014944,7.518310582001783,7.433198238508365,0.6449755978964334,9.146073341369629,7.101736277341843,2.9657652378082275,6.166174059112866,6.39949369430542,0.5232046704916443,0.22126937352207054,0.7727588325973022,0.3795813949401032,0,0,0,0,0
6,7.768729656934738,7.316114726504105,11.421836424344864,9.368975575424486,0.756301424291588,0,0,0,0,0,0,0,0,0,13.520631790161133,0,0,0,0
7,6.546088830782817,8.780328621263337,8.592481031079664,8.686404826171499,0.6625444670272712,11.017134666442871,6.748561233282089,2.9840290546417236,6.300535163709095,8.33302116394043,0.48732129921960865,0.2226319976628323,0.7455405363122349,2.2346977286141065,13.105896949768066,0,0,0,0
8,7.184163064540674,7.312488658542555,9.892225087782425,8.60235687316249,0.7498682790651608,0,0,0,0,0,0,0,0,0,13.815808773040771,14.337432861328125,0,0,0
9,6.608913003156583,7.272677820256523,8.787192558559452,8.02993518940799,0.6737145961344998,9.146073341369629,6.354482874274254,3.4018282890319824,6.997328007221222,9.170295715332031,0.4907398464294814,0.2538031010505884,0.9176013393462519,2.459232804358045,13.92522144317627,14.449831008911133,0,0,0
