"sentence_id","mean_surprisal","weight_first","weight_last","weight_sum","normalized","wh","matrix","comp","embedded","gap","matrix_norm","comp_norm","embedded_norm","gap_norm","beyond_5", "beyond_6", "beyond_7", "beyond_8", "beyond_9"
2,5.513613883654276,7.138930077639044,3.4937941840527698,5.316362130845908,0.6617324023147684,8.653372764587402,4.705242156982422,7.517604351043701,5.301362501250373,1.823713779449463,0.45333844847549093,1.0191180624300413,0.7052172428148007,0.4890722056741793,15.56650447845459,15.56650447845459,15.56650447845459,0,0
3,5.971569333225489,7.581398153981283,3.8961935772512497,5.738795865616267,0.6508517604799163,8.653372764587402,4.881464406847954,6.264230728149414,6.110164821147919,16.841318130493164,0.5097800468667897,0.8492054628280671,0.677874352432712,1.9582212633151739,16.841318130493164,16.841318130493164,16.841318130493164,16.841318130493164,0
4,7.663079624374707,7.2059547673004145,7.5476002928936765,7.376777530097044,0.8306356696404987,0,0,0,0,0,0,0,0,0,15.400554895401001,15.991296768188477,16.506895065307617,17.30975914001465,17.30975914001465
5,7.293467471232781,9.203880182054952,5.890662178148157,7.547271180101556,0.7843763504814075,0,0,0,0,0,0,0,0,0,18.735788345336914,18.735788345336914,18.735788345336914,18.735788345336914,18.735788345336914
6,6.647617069574503,7.632689494930386,4.189872032442409,5.9112807636863955,0.7757367266926543,8.653379440307617,5.317002519965172,7.09580659866333,7.0574036836624146,2.723947286605835,0.520261750641009,0.9619373851729905,0.8992904986102416,0.730491222149275,16.82959747314453,16.82959747314453,16.82959747314453,16.82959747314453,0
7,5.7677295486132305,7.128738210920766,4.306582907214769,5.717660559067769,0.6948767549678629,8.653372764587402,5.5616121760436465,None,0,15.201603889465332,0.6911851665329735,None,0,2.273532614198359,15.201603889465332,15.201603889465332,15.201603889465332,0,0
8,6.959071427816525,7.3717928231232355,4.557092290367096,5.9644425567451655,0.6408332549930483,0,0,0,0,0,0,0,0,0,18.37562668820222,18.37562668820222,18.37562668820222,19.89508170634508,19.89508170634508
9,6.129199410478274,7.131325079104097,3.0912512601791753,5.111288169641637,0.683839130219109,0,0,0,0,0,0,0,0,0,14.514371871948242,15.278599739074707,15.278599739074707,0,0
10,7.469775984684627,7.241107799239181,4.840047989725344,6.040577894482264,0.7368095917318083,8.653372764587402,5.490638010203838,6.015852451324463,8.379429168171352,2.149425983428955,0.4595324114394565,0.8155342590233053,0.8502134420155196,0.5764196764287932,17.43990961710612,17.43990961710612,22.690235137939453,22.690235137939453,22.690235137939453
11,5.336738346911528,7.168369881184425,2.448351937335449,4.808360909259937,0.611936493678825,8.653372764587402,4.116211815923452,5.396509170532227,5.609361088275909,17.44337272644043,0.4014247211254749,0.7315734791224026,0.6917664314733937,2.8042931862426417,15.42207384109497,17.44337272644043,17.44337272644043,17.44337272644043,17.44337272644043
12,6.135499922209419,7.086677069562412,2.1243521249193735,4.6055145972408935,0.665365873564997,0,0,0,0,0,0,0,0,0,16.690097173055012,16.690097173055012,16.690097173055012,17.36486053466797,18.16919708251953
13,6.750926115115484,7.101617160276064,2.17309683654991,4.637356998412987,0.7118013162957254,0,0,0,0,0,0,0,0,0,17.929630279541016,17.929630279541016,19.52453899383545,23.847286224365234,23.847286224365234
14,5.748145899602345,7.123732751539258,3.9159029152202716,5.519817833379763,0.666814886416001,8.653379440307617,5.52466639647117,None,0,1.9699798822402954,0.6606806800637096,None,0,0.5282969383670876,15.268564224243164,15.268564224243164,15.268564224243164,0,0
15,6.311966501673063,7.0931433075544685,3.2842324062767805,5.188687856915626,0.7466355242923427,8.653372764587402,4.266537111252546,6.1006317138671875,6.984371622403462,14.791840553283691,0.42739650564826803,0.8270272924076433,0.8795956173697898,2.378018192128935,13.964052677154541,14.791840553283691,0,0,0
16,5.621696287766099,7.614156646825746,3.8749850082000417,5.744570827512894,0.6003517825421002,0,0,0,0,0,0,0,0,0,17.17094612121582,17.17094612121582,17.17094612121582,17.17094612121582,17.17094612121582
