"sentence_id","mean_surprisal","weight_first","weight_last","weight_sum","normalized", "sentence_string"
48,8.856764006614686,16.292991890552916,10.395465416802997,13.344228653677959,0.9090947702363786, Elaine convinced Francis that he would take a shower .
49,9.47608242034912,17.141249940516566,10.891718358534858,14.016484149525711,0.9988039202999601, Mindy convinced George that he would finish the novel .
50,9.59678553044796,15.296245477852432,10.12919739189627,12.71272143487435,1.115491933991358, Ginny remembered to have bought the beer .
51,9.712571397423744,12.12898384005661,11.703133764527422,11.916058802292016,1.1251241230240794, Thomas tried to have stopped the thief .
52,11.26347145496402,14.48798605354712,12.477384657127038,13.482685355337079,1.1762608144372053, Susan attempted to have performed a backflip .
53,10.452366139207568,13.419573388407615,12.320531548274646,12.870052468341129,1.2245867376481232, Bobby planned to have attended college .
54,8.351599282688564,13.521082491249528,11.842388053583703,12.681735272416613,1.0333318325001857, Sarah hoped to have gone to the party .
55,9.400786969396803,13.261302569181263,10.504757587169017,11.883030078175143,1.0781626270751263, Scott intended to have run for class president .
56,9.005303917659653,14.175317243334174,10.571113617410255,12.373215430372216,1.001658064539495, Vanessa refused to have taken out the garbage .
57,10.094924177974463,12.93741449078707,12.26543963654451,12.601427063665792,1.2223133117150728, Michael managed to have driven his car .
58,9.351810920238496,14.75695204054033,11.272308521636253,13.014630281088294,1.0465642981792933, Sarah convinced Bill to have gone to the party .
59,9.641489505767822,13.267556968093782,9.61231701352955,11.439936990811667,0.9318603099652556, Joe convinced Sue to have eaten her lunch .
60,10.323392848173777,14.208740098241707,11.728169197764187,12.968454648002949,1.0735479422155356, Juan convinced Maria to have finished her shopping .
61,10.742611964543661,16.33893768664497,10.745787732142256,13.542362709393613,1.1025306162255888, Betty convinced Fred to have washed the car .
62,9.456284987926484,15.542085937708752,10.60468607640859,13.073386007058673,1.0121707131810962, Cindy convinced Charles to have gone to the bank .
63,10.548819621404013,16.624324862102736,9.963149887677213,13.293737374889972,1.0562665797794228, Debra convinced Elliot to have washed the dishes .
64,10.277032004462349,16.343812084178204,9.868399044744205,13.106105564461204,1.0304463608378762, Elaine convinced Francis to have taken a shower .
65,10.763432370291817,17.173772168750077,10.358185319959874,13.765978744354973,1.122732188916735, Mindy convinced George to have finished the novel .
66,6.639277293568566,14.722631679622149,8.258624177141135,11.490627928381643,0.7249025423036835, Sarah convinced Bill that he will have gone to the party by the time he goes to bed this evening .
67,7.659601427614689,16.520825662097437,8.853412928364596,12.68711929523102,0.7647533444317137, Celia convinced Brad that he will have eaten dinner by the time she gets home .
68,7.809236300177872,15.470693230147047,8.544863203177025,12.007778216662036,0.7574805978291664, Benny convinced Cindy that she will have gotten dressed by the time he wakes up .
69,8.009626465685228,14.464089832019463,9.245631304633367,11.854860568326416,0.8135942942830486, Cameron convinced Velma that she will have finished her coffee by the time the place closes .
70,7.895515906460145,16.495872198363376,7.218243977158829,11.857058087761102,0.747779012130723, Judy convinced Edith that she will have forgotten about Rick by the time Christmas comes around .
71,6.939177720170272,15.544480511955546,8.360498077367659,11.952489294661602,0.7198041287308081, Jan convinced Emile that he will have gotten better by the time he has to go to school .
72,5.950304131616246,7.246465416516402,9.009631660765153,8.12804853864078,0.7483724583770628, The father convinced the mother that she will have forgiven her daughter by the time she comes home for a visit .
73,7.120895049151252,7.374379283852236,8.883012746074396,8.128696014963317,0.7798726640303428, The principal convinced the teacher that he will have finished grading before he goes on vacation .
74,6.710002132824489,14.700760857356522,8.633484753409777,11.66712280538315,0.7332408154533621, Sarah convinced Bill that he would have gone to the party by the time he goes to bed this evening .
75,7.6504782512784,16.499590134422156,9.615899614073362,13.057744874247758,0.7659941669313538, Celia convinced Brad that he would have eaten dinner by the time she gets home .
76,7.6156551372259855,15.446889893959195,9.236442167699913,12.341666030829552,0.741493307721524, Benny convinced Cindy that she would have gotten dressed by the time he wakes up .
77,8.03645264751771,14.44388246435465,10.874421705511029,12.659152084932837,0.8176726535832664, Cameron convinced Velma that she would have finished her coffee by the time the place closes .
78,7.907010418527267,16.47439654646445,7.98930142542734,12.231848985945893,0.7485546291918458, Judy convinced Edith that she would have forgotten about Rick by the time Christmas comes around .
79,6.9275589428449935,15.52436320533954,8.360176389508094,11.942269797423814,0.7532734791956706, Jan convinced Emile that he would have gotten better by the time he has to go to school .
80,5.98681206594814,7.2432650663254705,9.188825642572791,8.21604535444913,0.7596880255923406, The father convinced the mother that she would have forgiven her daughter by the time she comes home for a visit .
81,7.189973003724042,7.371135724216812,9.096585209942852,8.233860467079833,0.7799695292516049, The principal convinced the teacher that he would have finished grading before he goes on vacation .
82,10.946206420660019,13.537448228944383,11.151814673097983,12.344631451021185,1.3917150257811304, Sarah saw pictures of .
83,13.236689567565918,14.430603734996398,12.43026893683143,13.430436335913916,1.5432331216848632, Jimmy saw baskets of .
84,13.172595742344857,15.98607861200589,12.598666927977543,14.292372769991717,1.467356179239168, Brittany touched plenty of .
85,12.9187762260437,14.202989408563289,12.096524225237228,13.14975681690026,1.5015487611504124, Frank ate mountains of .
86,12.712352594733238,14.56592044232455,11.471943477963627,13.01893196014409,1.4128925983464757, Kat kept tons of .
87,13.173036229610442,15.095660199472345,13.154860807123276,14.12526050329781,1.6798755522223352, Phillip saw movies of .
88,12.98139672279358,15.139139516583775,13.337237578926405,14.238188547755088,1.686140574779055, Vivian wrote stories of .
89,13.682623112201691,15.796050340023905,12.418800384049169,14.107425362036537,1.4822433647037596, Tommy pictured memories of .
90,11.012437388300896,16.770371070456395,9.512794860699577,13.141582965577987,1.1734027799252742, Gino believed Rebecca to win the game .
91,12.040535926818848,14.864641253139208,11.070065358543895,12.967353305841552,1.348291784939986, Anthony believed Dawn to hit the ball .
92,12.67190358042717,19.79366814568894,11.18622637142434,15.48994725855664,1.3276819913361404, Charlene believed Shawn to write the paper .
93,11.833836257457733,15.222719348032166,11.592407765385046,13.407563556708606,1.2199601556115356, Marty believed Carla to fix the computer .
94,11.534907341003418,14.524539567506073,11.708002823352507,13.116271195429293,1.3826592182582778, Jessica believed Brad to start the car .
95,12.868026286363602,15.154020471280715,11.711804489992206,13.432912480636459,1.3591599909406782, Charles believed Faith to smash the bag .
96,11.025137811899185,16.38711066460373,10.12177789519736,13.254444279900545,1.2468726611868899, Lacey believed John to eat the food .
97,11.716776639223099,15.370343152193216,11.391318706132706,13.380830929162963,1.268040202126968, Victor believed Dana to throw the trash .
98,6.498641512610695,11.341721823962787,8.711668121413405,10.026694972688095,0.7896916082581505, John believes without a doubt that his team will win .
99,6.058899147006182,13.373780077967941,9.612025807882706,11.492902942925324,0.7615746893154675, Emma thought for a moment that her friend was at the door .
100,8.538745474815368,12.538720595166293,9.292440992995935,10.915580794081112,0.9252705626371437, Bill heard from Sarah that their boss was fired .
101,7.345368672500957,13.329054981205987,9.785461760005129,11.55725837060556,0.8657626761589495, Ashley suggested to Michael that he should throw a party .
102,7.645332444797862,13.002327869664299,9.755172633007152,11.378750251335727,0.9627804714619608, Thomas read in the paper that the stock market crashed .
103,8.127194750308991,13.477082027149848,10.662091317046771,12.06958667209831,0.9846168169808953, Jessica saw on the news that Michael Jackson died .
104,7.464028442057427,11.740483345215642,9.178872708158412,10.45967802668703,0.7973037073658499, David learned from the internet that Lindsay Lohan is back in rehab .
105,7.249463145221982,13.952382262107019,9.538226450371118,11.745304356239066,0.7516252068738092, Amanda hinted to Jack that there will be a pop quiz on Monday .
106,7.083405977487564,11.365487571415054,8.54132735130045,9.95340746135775,0.8609574715662118, John believes without a doubt his team will win .
107,6.760661146293084,13.40908254050573,9.077418103695495,11.243250322100613,0.8348133208764303, Emma thought for a moment her friend was at the door .
108,9.843719747331408,12.651522280413381,8.917530412457243,10.784526346435312,1.0548094361652833, Bill heard from Sarah their boss was fired .
109,8.125801116228104,13.381864831820252,9.342341705922397,11.362103268871325,0.9492315307441525, Ashley suggested to Michael he should throw a party .
110,8.433164763450623,13.025484299797359,8.85980539200826,10.942644845902812,1.0471948204289245, Thomas read in the paper the stock market crashed .
111,9.429658836788601,13.526466428443069,10.69646311820261,12.111464773322838,1.1016465357171517, Jessica saw on the news Michael Jackson died .
112,8.902043906224813,11.820688232161226,9.045725406500408,10.433206819330817,0.9052759163625334, David learned from the internet Lindsay Lohan is back in rehab .
113,7.9275550200388984,14.034278831014719,9.276159272540328,11.655219051777522,0.8125309854986906, Amanda hinted to Jack there will be a pop quiz on Monday .
114,6.003360295295716,5.893387000951963,9.024530795607523,7.458958898279743,0.8541904582871634, It is illegal for one to criticize the government .
115,6.735268712043762,5.724368677477698,10.894309751328574,8.309339214403137,0.8489353591439353, It is not wise for one to skip class .
116,6.882972160975139,5.721802566614792,10.388327076979001,8.055064821796895,0.8866772426442351, It is important for one to sleep regularly .
117,7.742025693257649,6.574080606964551,10.327207217648613,8.45064391230658,0.9902506947876907, It is suspicious for one to wear black .
118,7.2784951383417305,6.505721589567193,10.563912522929913,8.534817056248553,0.9571703724017773, It is silly for one to sing in the shower .
119,6.631740748882294,5.7035838197880215,9.964621441408886,7.834102630598453,0.8450552551806016, It is possible for one to fix past mistakes .
120,5.86158649623394,6.025657060584299,9.481582651763897,7.753619856174098,0.7366480771889448, It is normal for one to be afraid of the dentist .
121,6.789254210212014,6.189597358666323,10.157494672004383,8.173546015335354,0.9059915217319386, It is unfair for one to judge the less fortunate .
122,7.5269865194956465,6.335147518068423,8.788311663822098,7.56172959094526,1.0272056496539572, It is illegal one to criticize the government .
123,8.072601000467936,5.852299889221942,10.871749560901339,8.36202472506164,0.994446291511069, It is not wise one to skip class .
124,8.569952011108398,6.052059134847632,10.445880683980095,8.248969909413864,1.0926445612685172, It is important one to sleep regularly .
125,9.482636392116547,6.821358355924018,10.380535504116338,8.600946930020179,1.1974877625086324, It is suspicious one to wear black .
126,8.453794360160828,6.783990487299792,10.243039876141218,8.513515181720505,1.1042777319098422, It is silly one to sing in the shower .
127,8.181494951248169,6.002905121726222,10.046763023151863,8.024834072439042,1.0813552030190126, It is possible one to fix past mistakes .
128,7.006382893432271,6.405342115737456,9.296013662674351,7.850677889205905,0.8910819905314145, It is normal one to be afraid of the dentist .
129,8.063095545768737,6.519856362569493,10.369763463349926,8.44480991295971,1.0606174160924469, It is unfair one to judge the less fortunate .
130,8.817564222547743,9.06733071237323,10.486545155739194,9.776937934056212,0.8977592280375879, My belief that Kim is clever is sincere .
131,9.519862466388279,6.922419421184005,11.245634399227985,9.084026910205996,1.097541311880136, The thought that Brian is inept is accurate .
132,9.075472974777222,6.496999908269853,11.883474646883412,9.190237277576633,1.1765172887802957, The announcement that Michelle is retiring surprised the office .
133,9.9769202709198,9.635377106317256,12.760602907305017,11.197990006811137,0.9698723384199255, My discovery that Nick is a liar disappointed Miranda .
134,8.920519378450182,7.5669117790743625,10.147488351123645,8.857200065099002,1.0171169962518734, The expectation that Lauren will graduate is reasonable .
135,7.07697362520478,9.331140930944906,10.070793325158615,9.700967128051762,0.7844517998169823, My suspicion that Adam is cheating is based on evidence .
136,9.54455417394638,10.67168389978841,10.228601090947292,10.45014249536785,0.917554874180647, Your assumption that Kelly is lying offended her mother .
137,9.762248017825186,11.191976755654888,10.741782709137654,10.96687973239627,0.9329123582845299, Your allegation that Eric is untrustworthy is biased .
138,10.631829559803009,10.40824564867204,10.055338462708528,10.231792055690281,1.0137479543844097, My belief Kim is clever is sincere .
139,11.600786477327347,8.225632093351054,11.366831873874327,9.79623198361269,1.257993587851455, The thought Brian is inept is accurate .
140,10.38296397527059,7.920773415624753,11.085121987589053,9.502947701606903,1.2323698884468786, The announcement Michelle is retiring surprised the office .
141,11.983920945061577,10.536279942528324,13.526777307678264,12.031528625103295,1.085124340354139, My discovery Nick is a liar disappointed Miranda .
142,10.448210895061493,8.894634780549891,10.180779993668175,9.537707387109032,1.1356771034468367, The expectation Lauren will graduate is reasonable .
143,8.522261786460877,10.44049933253214,9.804646936702728,10.122573134617431,0.8760092569818164, My suspicion Adam is cheating is based on evidence .
144,11.081740432315403,12.11561078860525,9.778201337539597,10.946906063072422,1.0090121965948353, Your assumption Kelly is lying offended her mother .
145,11.529330771358218,12.561582232058095,10.341000990902586,11.451291611480341,1.0147645768862432, Your allegation Eric is untrustworthy is biased .
146,8.68466583887736,9.366220605752753,13.658744601381878,11.512482603567317,1.2467496052429499, How likely to win the race is John ?
147,9.812950664096409,9.377088078897268,14.208991764423065,11.793039921660165,1.306139669857609, How likely to get the promotion is Elizabeth ?
148,9.315319935480753,9.3678520045182,14.110957719861117,11.739404862189659,1.150397769949758, How likely to win the election is Kristin ?
149,8.840107838312784,9.43475567176067,11.589082287881656,10.511918979821163,1.1562010490902175, How likely to buy the car is Sam ?
150,9.39657015270657,9.52326059522238,11.883507747266917,10.703384171244647,1.1761840021938619, How likely to sell the house is Diane ?
151,9.734547217686972,9.490994492123452,13.065705223407926,11.278349857765688,1.2296398106881563, How likely to pass the class is Alex ?
152,9.510533836152819,9.45615982445886,14.296582278407595,11.876371051433228,1.2237051593133301, How likely to break the record is Ellen ?
153,9.703984022140503,9.44688079572784,14.874844378737256,12.160862587232547,1.264569544715248, How likely to take the job is Nancy ?
154,8.224972565968832,9.352782642767098,9.131873582382427,9.24232811257476,1.0860757091078024, How likely to be a riot is there ?
155,8.359005292256674,9.358983839900718,8.361547850325294,8.860265845113007,1.0914387678726896, How likely to be a meeting is there ?
156,8.183206293318007,9.347709256760583,9.178510261921597,9.263109759341088,1.0877365071293954, How likely to be a strike is there ?
157,8.073412577311197,9.342606011458244,9.306906775307116,9.32475639338268,1.1183370378380675, How likely to be a party is there ?
158,7.363462231375954,9.339065866288763,10.348479137234703,9.843772501761732,0.9718996179069568, How likely to be a stock market crash is there ?
159,8.130785200330946,9.355873706694902,8.394436351075594,8.87515502888525,1.0666946279303837, How likely to be a storm is there ?
160,7.981295982996623,9.360803639140654,9.378341004517077,9.369572321828864,1.0694441610617373, How likely to be an earthquake is there ?
161,8.009565300411648,9.343641059640818,9.673284278215693,9.508462668928255,1.0742560380547426, How likely to be a tornado is there ?
162,8.718000800348818,9.99333442417294,11.993652726865776,10.993493575519357,1.0357927366458508, John is believed to have parked here .
163,7.98988405863444,12.528028383881244,8.390495434007928,10.459261908944583,1.0038960675304487, Linda is certain to have passed the test .
164,7.352946215867997,11.555989251043268,10.861107213457558,11.208548232250413,0.9614650905032105, Steven is likely to have gone for a walk .
165,8.684018241034615,13.156744545948243,10.4800005821915,11.81837256406987,0.9934289904129004, Maria is bound to have finished her homework .
166,9.003934945911169,12.431271814664557,13.272462823881307,12.851867319272928,1.1283238574057648, Eddie seems to have painted the portrait .
167,8.780686029366084,13.543628765836347,11.449657035000994,12.496642900418669,1.0368992781771722, Kelsey appears to have left early .
168,8.266781290372213,13.433427629943203,9.465961854108949,11.449694742026075,0.9532316418761901, Dylan seems to have written the computer program .
169,8.06302207801491,14.74279699928962,9.464587519889715,12.103692259589666,0.9195109935048482, Carla appears to have graduated high school .
170,9.51047032220023,10.537204438477838,8.735828610344566,9.636516524411201,1.146292099840369, John is illegal to park here .
171,8.723793864250183,12.844199234961575,8.500843561236868,10.672521398099223,1.0968692002725438, Linda is possible to pass the test .
172,8.453805261188084,12.06332821435983,9.44964529087104,10.756486752615434,1.0565479421001325, Steven is necessary to go for a walk .
173,9.504614889621735,13.303237529413162,9.895232541928381,11.59923503567077,1.0787800131274843, Maria is important to finish her homework .
174,10.248828280717134,12.217501243543161,12.75519608388991,12.486348663716536,1.3559752147977098, Eddie was tried to paint the portrait .
175,10.228106277329582,13.572355604498815,12.619031840416723,13.09569372245777,1.293043169054189, Kelsey was attempted to leave early .
176,8.773826741509968,12.4993384525771,10.471803919750307,11.485571186163702,1.0772174309021227, Dylan was planned to write the computer program .
177,8.937367478385568,14.552938531212803,10.06317538744874,12.308056959330772,1.0354512548714867, Carla was hoped to graduate high school .
178,10.508580564831695,8.115768788211374,9.726392143242421,8.921080465726895,1.282664884456894, " Don't touch that dial !" suggested abruptly the TV screen .
179,9.425257756159855,8.859578522952289,8.90067247789559,8.88012550042394,1.1677640594085785, " Wait one moment please ! " asked kindly the voice recording .
180,9.832081526517868,7.47047848687997,7.574103683820756,7.522291085350363,1.3909281232092914, " This just in ! " interrupted hastily the radio announcer .
181,9.633040419646672,9.313665309935223,8.196601293674679,8.755133301804952,1.218363816405859, " Ready , aim , fire ! " directed strictly the army sergeant .
182,10.724795194772573,9.157705182637372,7.692360558514692,8.425032870576032,1.2450378245938558, " Click it or Ticket ! " flashed brightly the freeway sign .
183,9.272169043620428,8.555303674666304,8.714879954068573,8.635091814367438,1.1432583385394024, " Stop bullying me ! " shouted fearfully the overweight child .
184,10.779645252227784,10.375116492692984,9.845649141893523,10.110382817293255,1.41736284050257, " Touchdown ! " screamed excitedly the football fan .
185,11.608922335836622,9.709426924654148,9.909590453895861,9.809508689275006,1.528166143449282, " Clear ! " exclaimed worriedly the doctor .
186,10.5213656171479,11.481947861442235,11.931605050302656,11.706776455872447,1.5355201072089806, "Don't touch that dial !" suggested the TV screen abruptly .
187,8.941388900463398,8.856664468623308,9.440300268431965,9.148482368527636,1.036680597573201, " Wait one moment please ! " asked the voice recording kindly .
188,9.173955033222834,7.461740695332632,10.298697613679261,8.880219154505946,1.292041634465142, " This just in ! " interrupted the radio announcer hastily .
189,9.602612316608429,9.312878344680492,10.464352522302375,9.888615433491434,1.179023927939825, " Ready , aim , fire ! " directed the army sergeant strictly .
190,10.782134386209341,9.156619854392236,9.151952781230515,9.154286317811374,1.190179855079997, " Click it or Ticket ! " flashed the freeway sign brightly .
191,8.529988487561544,8.547803446104133,9.543850335607683,9.045826890855908,0.9466731909649622, " Stop bullying me ! " shouted the overweight child fearfully .
192,9.560690404847264,10.320147994529501,9.70576734178605,10.012957668157778,1.2080578099529864, " Touchdown ! " screamed the football fan excitedly .
193,10.121006766955057,9.63279429399138,10.244734747033952,9.938764520512667,1.312699985104746, " Clear ! " exclaimed the doctor worriedly .
194,11.760882245169746,15.313494916552246,9.541445417668857,12.42747016711055,1.1636463363253633, Debbie ate chocolate , and Kathy milk drank .
195,10.003229717413584,12.622166041616136,8.681838411615976,10.652002226616055,1.1963147541595933, Ryan read the sports page , and Sandra the news watched .
196,10.174920884045688,13.645076693348821,9.8599536943691,11.752515193858962,1.2963034756517018, Jack washed the dishes , and Kate the laundry folded .
197,9.645072373476895,13.830898312255961,7.103715542812078,10.467306927534018,1.2555638863463632, Laura set the table , and Sharon the cake baked .
198,8.530617842307457,11.581708026103831,8.023072216896205,9.802390121500016,1.1366285364113717, Mark turned on the TV , and Penny the DVD player loaded .
199,10.793458938598633,13.22634877283436,9.7685658727166,11.497457322775482,1.2963026485640947, Jason drove his car , and Tara her bike rode .
200,11.08565894107927,13.865216423636015,11.006944831090898,12.436080627363458,1.2247258552821878, Andy ordered a cheeseburger , and Bill another drink requested .
201,11.859211195598949,14.848941595637086,9.53978679200929,12.19436419382319,1.3547376705560386, Heather dusted the shelves , and Madison the carpet vacuumed .
202,9.387673457463583,15.294078735572356,4.046135738059472,9.670107236815912,0.9145654853652189, Debbie ate chocolate , and Kathy drank milk .
203,8.291307667891184,12.620579681007273,5.386946208100327,9.003762944553799,0.9314544688404757, Ryan read the sports page , and Sandra watched the news .
204,8.508872899142178,13.643146903952525,5.724147851887952,9.683647377920241,0.994105973348629, Jack washed the dishes , and Kate folded the laundry .
205,8.705984245647084,13.831946398543787,4.077269211747504,8.954607805145644,1.0610570998811957, Laura set the table , and Sharon baked the cake .
206,7.7699861618188715,11.581713630118047,5.576795028054866,8.579254329086456,0.9511990660442126, Mark turned on the TV , and Penny loaded the DVD player .
207,8.326340561563319,13.219938065057805,3.881101686837852,8.550519875947831,1.0076172667645993, Jason drove his car , and Tara rode her bike .
208,9.24236579442566,13.860452080498785,5.74614632454266,9.803299202520725,0.9779993295293551, Andy ordered a cheeseburger , and Bill requested another drink .
209,10.879870425571095,14.850884818155095,5.7102834211912645,10.280584119673179,1.1129389069229931, Heather dusted the shelves , and Madison vacuumed the carpet .
210,14.40099549293518,14.194536328018161,12.656609181833467,13.425572754925815,1.8230566774575587, Was kissed John .
211,16.34896945953369,13.671836516268497,16.43921424879741,15.05552538253295,1.8967116292690536, Was fired Marcie .
212,15.530978679656982,13.475210754087946,16.426464137495635,14.950837445791793,2.0895886858675734, Was hired Linda .
213,15.893988847732544,13.5637277965654,17.02426623233698,15.29399701445119,2.1323402944281353, Was suspended Dale .
214,15.725710153579712,14.40145140725737,15.381444999286874,14.891448203272123,1.9747028178562422, Was congratulated Caroline .
215,15.652390599250793,14.564333809223397,14.965075761278749,14.764704785251075,1.9563494751327608, Was scolded Steve .
216,14.872975826263428,13.22097709128373,16.472646693240513,14.84681189226212,2.098219073516203, Was interviewed Hillary .
217,15.570706605911255,14.445563486266542,14.1060755572571,14.27581952176182,1.8134023724917272, Was insulted Annie .
218,12.557123756408691,11.033079089708993,12.823308379049005,11.928193734378999,1.5568195875284851, John was kissed John .
219,8.243185315813337,6.173551949543715,10.612578694886206,8.393065322214962,1.3919561412751587, The book was read the book .
220,10.026187556130546,7.9112733271624665,10.794833630151919,9.353053478657193,1.4025145112066397, The laundry was folded the laundry .
221,9.216158594403948,6.634080127763582,11.758181749668443,9.196130938716014,1.4835623513488367, The money was stolen the money .
222,10.042511129485709,8.616650019111264,11.122747017627608,9.869698518369436,1.3401141546292634, The hedges were trimmed the hedges .
223,13.367252731323243,12.65872899208252,14.670816159979834,13.664772576031178,1.572884715217591, Kelly was praised Kelly .
224,13.24848747253418,13.49922690279673,13.281429279544497,13.390328091170613,1.4300103012155658, Tommy was punished Tommy .
225,13.60974907509517,15.075664667930761,13.026990446663726,14.051327557297244,1.4012678044242683, Abigail was promoted Abigail .
226,10.26768246293068,14.657651484294057,8.504259279336985,11.58095538181552,1.0410175757480054, Mary drove Rio and John flew to Sao Paulo .
227,8.975697383707898,14.126720332928631,9.354153219718793,11.740436776323712,0.9872723271181059, Luke swam the shore and Gabrielle swam to the boat .
228,10.100010725584896,16.171287666936266,9.541941456764489,12.856614561850376,1.05232751384433, Angela biked the store and Sean walked to the park .
229,10.159617581150748,15.782660591271622,9.750504700761068,12.766582646016344,0.982928074095281, Daniel jogged the gym and Kayla walked to the restaurant .
