"sentence_id","mean_surprisal","weight_first","weight_last","weight_sum","normalized","wh","matrix","comp","embedded","gap","matrix_norm","comp_norm","embedded_norm","gap_norm","beyond_5", "beyond_6", "beyond_7", "beyond_8", "beyond_9"
2,4.832556615273158,10.284651988255854,2.518494962489698,6.401573475372775,0.48369539015405055,10.94334602355957,5.017647847533226,0.09309445321559906,4.712144056335092,0.29944905638694763,0.4313826468544994,0.012620275602944393,0.4772903049198366,0.08030438336569827,14.022665023803711,14.022665023803711,0,0,0
3,5.914681933820248,8.880681069257143,2.5617029194509593,5.72119199435405,0.5491287340779666,10.943331718444824,5.457531953399831,None,0,5.688422203063965,0.4886687543427856,None,0,0.3664855014296099,0,0,0,0,0
4,5.686415631180773,9.745988609290952,2.9441788524817634,6.345083730886358,0.5281704241857846,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,4.99679752998054,9.760964206286381,1.3075221127495207,5.534243159517954,0.4845161028184198,0,0,0,0,0,0,0,0,0,14.538610696792603,14.538610696792603,0,0,0
6,5.570542759128979,8.612456542708438,3.7604762142791746,6.186466378493806,0.5308149051374802,10.943331718444824,5.157251300720068,None,0,0.9018776416778564,0.4782477046738283,None,0,0.241859930233553,13.403626441955566,0,0,0,0
7,4.81194418189781,6.347612186494562,1.393198996835035,3.870405591664798,0.46499196445667285,8.246990203857422,2.939634485170245,15.369368553161621,3.9990402311086655,2.669184923171997,0.2141707279159323,2.083536239639519,0.3572711886227101,0.22394216761225372,15.369368553161621,15.369368553161621,15.369368553161621,0,0
8,5.7750556121269865,7.167462654155558,1.4321381346112112,4.299800394383384,0.6265266711955993,0,0,0,0,0,0,0,0,0,15.408424377441406,15.408424377441406,15.408424377441406,0,0
9,7.026063693421228,12.309193885806677,3.4077045100781556,7.8584491979424165,0.6075497682853346,0,0,0,0,0,0,0,0,0,17.89144468307495,17.89144468307495,17.89144468307495,20.241802215576172,20.241802215576172
10,6.228422049146432,10.291454144556221,3.514637264904001,6.90304570473011,0.5547814782957868,10.943331718444824,5.017668396234512,0.09309674799442291,6.860006622970104,1.198567271232605,0.4313844039025196,0.012620586692812848,0.5863996135349878,0.3214243076934849,15.289711475372314,15.289711475372314,16.556699752807617,16.556699752807617,0
11,6.707680938335566,12.271519157688251,2.0086679213751606,7.140093539531705,0.5296988209082205,10.943331718444824,20.241802215576172,5.169220447540283,5.084549781680107,0,1.127920590400476,0.3856644333959502,0.41583111368454856,0,20.241802215576172,20.241802215576172,20.241802215576172,20.241802215576172,20.241802215576172
12,5.690819272223641,11.907226747977804,1.6106153479263536,6.758921047952078,0.5944279561538169,0,0,0,0,0,0,0,0,0,18.617534637451172,18.617534637451172,18.617534637451172,18.617534637451172,18.617534637451172
13,6.566122751969558,12.322759144271727,2.9622577413382944,7.642508442805007,0.5453883959468065,0,0,0,0,0,0,0,0,0,16.647767543792725,16.647767543792725,18.617626190185547,18.617626190185547,18.617626190185547
14,6.741080456546375,6.476895088738612,3.1915962394007686,4.83424566406969,0.620941802280177,8.24697208404541,4.724590823054314,9.332594871520996,7.237149517983198,2.2427892684936523,0.35794064903320766,1.265165810646654,0.6605949432873489,0.6014572608733012,14.36725902557373,14.36725902557373,0,0,0
15,5.7127466791254635,9.142867659285944,3.7854049323041075,6.464136295795025,0.5908859382167345,10.94334602355957,3.3195320293307304,0.049452733248472214,6.34710822502772,1.4355549812316895,0.26394314473415265,0.006704020501299152,0.6693614497191244,0.38497819611226614,0,0,0,0,0
16,5.25565290140609,9.1486619230154,1.9195005398611376,5.534081231438268,0.4271354658982567,0,0,0,0,0,0,0,0,0,17.495187759399414,17.495187759399414,17.495187759399414,17.495187759399414,17.495187759399414
