"sentence_id","mean_surprisal","weight_first","weight_last","weight_sum","normalized","wh","matrix","comp","embedded","gap","matrix_norm","comp_norm","embedded_norm","gap_norm","beyond_5", "beyond_6", "beyond_7", "beyond_8", "beyond_9"
2,6.010109901428223,9.716590829541435,7.532753122336748,8.624671975939089,0.7025393984909448,12.15573787689209,6.9076722462972,3.7763073444366455,5.45973386367162,9.294474601745605,0.7203735620156594,0.5119321055341659,0.6914954519480435,2.4925343248931284,0,0,0,0,0
3,6.613659191131592,9.800369237957568,6.799102420718316,8.29973582933794,0.7689276485439575,12.15573787689209,7.615878740946452,3.5490550994873047,6.065245866775513,2.1099112033843994,0.7588394322531661,0.4811248354596912,0.7804100036551782,0.5658228487626916,13.21628475189209,0,0,0,0
4,6.025124399977572,10.24639426066136,7.873978779779777,9.060186520220567,0.6112506137897129,0,0,0,0,0,0,0,0,0,17.483102202415466,17.483102202415466,17.483102202415466,17.483102202415466,17.483102202415466
5,6.5483463151114325,10.142774877459582,7.263548040592559,8.70316145902607,0.6917492499796015,0,0,0,0,0,0,0,0,0,16.844430923461914,16.844430923461914,16.844430923461914,16.844430923461914,0
6,7.549296975135803,9.97893738951335,8.301654700601672,9.140296045057513,0.9116556450772342,12.15573787689209,8.104087829589844,3.7826108932495117,7.271060599221124,10.98436450958252,0.7597466118076789,0.5127866411219173,0.999886777238659,2.945718477957887,14.303898811340332,14.303898811340332,0,0,0
7,6.8248669873265655,9.853683949357011,7.8395503437157,8.846617146536357,0.7681092883457928,12.15573787689209,7.231854796409607,2.8498308658599854,6.553613714196465,3.1653666496276855,0.7180597800649599,0.38633505763911835,0.8024647422355571,0.8488683183433712,15.481397911906242,17.09337481856346,17.09337481856346,17.09337481856346,17.09337481856346
8,7.586768739363727,10.610083218250514,8.124291745302573,9.367187481776542,0.7776835647640157,0,0,0,0,0,0,0,0,0,18.005274534225464,18.005274534225464,18.005274534225464,19.495902180671692,22.309282541275024
9,8.349727328618368,10.430467870626,12.263520780529857,11.346994325577928,0.8973033791858708,0,0,0,0,0,0,0,0,0,17.453368186950684,17.453368186950684,17.453368186950684,18.503273487091064,18.503273487091064
10,6.817271986710174,9.51390232275063,7.992618122159694,8.753260222455165,0.7360104782320706,12.15573787689209,6.1325273513793945,3.332381010055542,6.927947440184653,9.227471351623535,0.6325441806387072,0.4517515846354662,0.7937558535837876,2.4745658104837935,14.470526695251465,14.470526695251465,0,0,0
11,6.750954246520996,9.684776456206217,9.056180844918877,9.37047865056255,0.7976064602612993,12.15573787689209,6.520206133524577,3.374734401702881,6.617322301864624,2.099236011505127,0.6813002564393961,0.4574931885317905,0.8490531386681115,0.38158755941869527,13.692262649536133,0,0,0,0
12,7.588214601789202,10.099692320743165,9.198668157497899,9.64918023912053,0.8544653754594427,0,0,0,0,0,0,0,0,0,16.298274517059326,16.298274517059326,16.298274517059326,16.298274517059326,0
13,6.989144707561031,9.985595046274433,8.667129620206556,9.326362333240493,0.7165572353922881,0,0,0,0,0,0,0,0,0,15.296464517712593,15.296464517712593,15.726434856653214,0,0
14,7.813821815527403,10.024872092321662,9.847839389583024,9.936355740952344,0.852911551391326,12.15573787689209,8.198141098022461,3.0113627910614014,7.72726995497942,9.954147338867188,0.7559225114528886,0.40823300477024216,0.929959758696242,2.669441251957401,15.403299331665039,15.403299331665039,15.403299331665039,0,0
15,7.2123969475428265,10.031976572064902,7.951799994188075,8.991888283126489,0.747123636347086,12.15573787689209,8.231022198994955,2.2219114303588867,6.911523830890656,1.05305814743042,0.7318052309318689,0.3012116581373606,0.7738055634884929,0.2824025769122793,14.733928680419922,15.103040218353271,15.683061599731445,0,0
16,6.242072152740815,9.942817940925673,6.358892747134342,8.150855344030008,0.6620457832400432,0,0,0,0,0,0,0,0,0,14.2208251953125,14.2208251953125,0,0,0
