"sentence_id","mean_surprisal","weight_first","weight_last","weight_sum","normalized","wh","matrix","comp","embedded","gap","matrix_norm","comp_norm","embedded_norm","gap_norm","beyond_5", "beyond_6", "beyond_7", "beyond_8", "beyond_9"
2,7.397720595200856,8.379144508326812,6.564837686428021,7.471991097377415,0.8418954709361186,10.512215614318848,6.426010966300964,6.228013038635254,8.369088172912598,5.572773456573486,0.6655802178518859,0.8442956405176871,1.0246533857093214,1.4944716856565492,0,0,0,0,0
3,5.616493813693523,6.407744756490043,4.4621441707286875,5.434944463609366,0.6390161568804266,8.110099792480469,6.257758776346843,2.811093807220459,5.174519345164299,5.260801315307617,0.5723601085911746,0.3810836990544554,0.7136656709605027,1.410808939365377,14.632379531860352,14.632379531860352,0,0,0
4,5.778384290668847,6.402492533235451,5.178326822631562,5.790409677933506,0.5886024370600488,0,0,0,0,0,0,0,0,0,14.568434715270996,14.568434715270996,0,0,0
5,7.320141722758611,6.5404130240202525,7.095346106975637,6.817879565497943,0.6739996336088758,0,0,0,0,0,0,0,0,0,14.65404462814331,15.349502563476562,15.349502563476562,0,0
6,6.505703083106449,6.398200413092089,7.14931694365116,6.773758678371624,0.7121830508105262,8.110077857971191,6.446859339872996,4.4048261642456055,6.647297183672587,5.765372276306152,0.5919199421022738,0.597136760093513,0.8537032332019114,1.5461216378794984,15.853669166564941,15.853669166564941,15.853669166564941,0,0
7,6.268445097483122,6.388898913760419,5.352566491883642,5.870732702822031,0.666060586211777,8.110077857971191,6.396638850371043,3.793198347091675,6.241335391998291,0,0.6267234197927903,0.5142219208921535,0.7369076563350925,0,13.690797805786133,0,0,0,0
8,6.443281918764114,6.405321395921109,7.4898366663968385,6.947579031158974,0.6604136984718955,0,0,0,0,0,0,0,0,0,14.837841510772705,15.83737850189209,15.83737850189209,0,0
9,6.50472128045346,6.612907592741692,5.56969027702118,6.0912989348814355,0.625778080203505,0,0,0,0,0,0,0,0,0,14.03060124690334,14.585306357592344,0,0,0
10,7.569753980407348,6.698624100947237,6.459984256385109,6.579304178666173,0.7071832067067694,8.110099792480469,8.250659950077534,4.353370189666748,7.287874412536621,4.544991493225098,0.6924595013678951,0.5901611717724844,0.749754943081369,1.218847518404451,16.508443497121334,16.508443497121334,16.508443497121334,17.55002050101757,17.55002050101757
11,6.8846555306361275,7.182336747900656,5.492171990509206,6.337254369204931,0.7308700427623105,8.110077857971191,7.486573894818624,4.613790035247803,6.371442127227783,0,0.7627278739401779,0.6254647812807512,0.7199583263118946,0,15.098130702972412,15.098130702972412,15.998659133911133,0,0
12,7.5848264793554945,6.566611858622598,6.78174937593182,6.674180617277209,0.7171283348361485,0,0,0,0,0,0,0,0,0,14.431244850158691,15.02469253540039,16.000240325927734,16.000240325927734,0
13,6.2140272580660305,6.359143160930958,6.11259540635803,6.235869283644495,0.6386170923476123,0,0,0,0,0,0,0,0,0,14.648859977722168,14.648859977722168,0,0,0
14,5.902150909105937,6.37588092717451,5.351401534855865,5.863641231015188,0.6188678586996175,8.110077857971191,5.82346389691035,4.2593865394592285,5.878890782594681,4.011774063110352,0.5488994420975252,0.5774203528856414,0.7139775998739684,1.075852588175399,0,0,0,0,0
15,5.923844575881958,7.115441012432957,5.686096063579376,6.400768538006167,0.6306077634142958,8.110099792480469,6.566444357236226,4.362473964691162,5.4260130988226996,1.7087193727493286,0.6841167493466432,0.5913953178023152,0.591616374706617,0.4582337217197476,15.80101728439331,17.818187713623047,17.818187713623047,17.818187713623047,17.818187713623047
16,6.680504941940308,7.198348250755644,5.068705087749163,6.133526669252405,0.6821182893063853,0,0,0,0,0,0,0,0,0,14.335346221923828,15.256416320800781,15.256416320800781,0,0
