"sentence_id","mean_surprisal","weight_first","weight_last","weight_sum","normalized","wh","matrix","comp","embedded","gap","matrix_norm","comp_norm","embedded_norm","gap_norm","beyond_5", "beyond_6", "beyond_7", "beyond_8", "beyond_9"
2,6.929747199018796,8.680235963309736,5.263911376503039,6.972073669906387,0.7436235247730626,10.90929126739502,5.873324265082677,3.623469114303589,8.346065104007721,3.2289235591888428,0.59547401502404,0.491212712269367,0.9122534630433131,0.865912614600371,13.03473949432373,0,0,0,0
3,5.120077446103096,6.549306896035481,3.1151794591043114,4.8322431775698975,0.5384487921772344,8.280036926269531,5.799729585647583,1.76509428024292,4.634716302156448,2.9037439823150635,0.5506035247071753,0.23928360404305823,0.5447407519361135,0.7787079804664637,0,0,0,0,0
4,5.6579935221068025,6.5440770752631945,5.533249744868594,6.038663410065894,0.5775835648795804,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,6.818513135115306,6.660832357345234,6.115937999482168,6.3883851784137,0.5963348903066975,0,0,0,0,0,0,0,0,0,13.549595514933268,14.123591423034668,0,0,0
6,5.914791315793991,6.495926968226756,4.987821250898243,5.7418741095625005,0.6034213506507723,8.280036926269531,5.382342537244161,4.516288757324219,6.28611625234286,1.8277854919433594,0.5454586510816338,0.6122470979867188,0.6414249995955931,0.49016413217750493,0,0,0,0,0
7,5.710065740805406,6.526772871104868,3.50749671408728,5.017134792596074,0.5677827733100067,8.280036926269531,5.444563368956248,2.570965051651001,6.142494487762451,0,0.5577613710139193,0.3485308350458956,0.5943454169679885,0,0,0,0,0,0
8,5.91934405763944,6.514544244559688,6.300675607445495,6.407609926002592,0.5955777911342782,0,0,0,0,0,0,0,0,0,15.508625030517578,15.508625030517578,15.508625030517578,0,0
9,6.0397661338959425,6.730320353169264,4.550484520528268,5.640402436848767,0.5628074282444439,0,0,0,0,0,0,0,0,0,14.547969348728657,15.743201270699501,15.743201270699501,0,0
10,6.916908264160156,6.816966490054809,4.754382449401915,5.785674469728362,0.5812666611709469,8.280036926269531,7.441444158554077,2.5612263679504395,6.8859758377075195,0.8850946426391602,0.6290076688842898,0.34721061812570647,0.5441720113460263,0.2373591700538714,15.704540133476257,17.873294591903687,17.873294591903687,17.873294591903687,17.873294591903687
11,6.0368745143596945,7.138688120414201,3.8065930827615775,5.472640601587891,0.6085218576250793,8.280036926269531,6.515054742495219,3.018991470336914,5.6180023670196535,0,0.6811549325947679,0.4092671806165783,0.5400474931760227,0,14.192678451538086,14.192678451538086,0,0,0
12,7.557413736979167,6.725980243566378,7.298129459746041,7.01205485165621,0.6991527259649316,0,0,0,0,0,0,0,0,0,17.2496919631958,17.2496919631958,20.177419662475586,20.177419662475586,20.177419662475586
13,5.750284410440004,6.500696041658311,4.66073605482176,5.580716048240036,0.5771953730283058,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,5.180685902635257,6.501516429121412,2.9843460406789255,4.742931234900168,0.5075491780147915,8.280036926269531,5.3099832733472185,3.2469589710235596,4.695333823561668,0.9183055758476257,0.5321430040655349,0.44017141376693536,0.43580269773915514,0.24626547132756432,0,0,0,0,0
15,5.288156912607305,7.078786369108073,2.8795532324375124,4.979169800772791,0.5080173929838533,8.280036926269531,5.821942369143168,2.640184164047241,4.894088023238712,1.2497358322143555,0.63186408554644,0.3579144690354377,0.41920519903896625,0.3351463737668536,18.152912139892578,18.152912139892578,18.152912139892578,18.152912139892578,18.152912139892578
16,5.96576193968455,7.164574400045877,3.705207932534729,5.434891166290302,0.5865073625643595,0,0,0,0,0,0,0,0,0,0,0,0,0,0
