"sentence_id","mean_surprisal","weight_first","weight_last","weight_sum","normalized","mean_acc"
23,8.31843185695735,6.63582982199383,10.6154247351853,8.62562727858956,0.887593651119064,6.23076923076923
24,9.24903288814757,6.31491542697009,11.8610791997116,9.08799731334085,0.974387531336744,6
25,8.96876615948147,6.58572844957453,11.7218631759198,9.15379581274718,0.996926917621791,5.76923076923077
26,10.0555799858911,15.2539248375284,10.8401648783775,13.047044857953,1.23138479309917,6.76923076923077
27,8.47926488944462,11.9300813337555,11.3751420769549,11.6526117053552,1.06530584424661,6.07692307692308
28,10.2394550114737,14.4181142201948,11.8489482866491,13.133531253422,1.09207592731887,6.53846153846154
29,9.59146586060524,13.3279194941765,11.070751309397,12.1993354017868,1.16267840549764,6.83333333333333
30,8.51230753958225,13.5412951773037,11.4416348481217,12.4914650127127,1.08265123298157,6.38461538461539
31,8.8557061329484,13.201633326808,10.2322225276789,11.7169279272435,1.02698273773458,6.5
32,8.13375968299806,14.0373802515513,10.0140692887751,12.0257247701632,0.937892362945219,6.92307692307692
33,9.10823552523341,12.804859621797,11.823238955229,12.314049288513,1.18265579374114,6.5
34,9.66045651957393,16.6158557960252,10.1137861639487,13.364820979987,1.12492515345606,5.69230769230769
35,11.2058440574578,14.7190504093363,10.6187327798613,12.6688915945988,1.20294368306925,5.76923076923077
36,12.8207067655666,19.6817002887189,12.7662781433613,16.2239892160401,1.33635976422189,5.84615384615385
37,10.9885191789695,15.0831069747665,10.5741769882541,12.8286419815103,1.10956256499813,6.76923076923077
38,11.3781066941363,14.4132434082849,11.4513029409381,12.9322731746115,1.20546131061296,5.84615384615385
39,11.8049189363207,14.9645297320056,12.0877087065844,13.526119219295,1.33413597708826,5.92307692307692
40,10.759168575917,16.2590997403338,10.8508723393877,13.5549860398608,1.19733913208256,5.53846153846154
41,10.3097941540182,15.2014140114047,12.2976347477875,13.7495243795961,1.23858989929761,5.45454545454545
42,7.98974482579665,14.6997383084832,11.8144267847602,13.2570825466217,0.942750185069901,4.76923076923077
43,8.54306855201721,13.2561797337635,9.92195929794628,11.5890695158549,0.872855393622202,3.76923076923077
44,9.28028259277344,14.1966605009186,12.3731690012528,13.2849147510857,0.973443849007023,4.92307692307692
45,9.37625504732132,16.2843847758442,10.9842558958122,13.6343203358282,0.988343607588067,5.15384615384615
46,8.1053898117759,15.5280925683742,10.9576364245663,13.2428644964702,0.914076300332109,5.38461538461539
47,9.33553724288941,16.5797868427045,10.2527064313729,13.4162466370387,0.954094813893083,5
48,8.85676400661469,16.2929918905529,10.395465416803,13.344228653678,0.909094770236379,4.46153846153846
49,9.47608242034912,17.1412499405166,10.8917183585349,14.0164841495257,0.99880392029996,6.23076923076923
50,9.59678553044796,15.2962454778524,10.1291973918963,12.7127214348744,1.11549193399136,2.75
51,9.71257139742374,12.1289838400566,11.7031337645274,11.916058802292,1.12512412302408,3.07692307692308
52,11.263471454964,14.4879860535471,12.477384657127,13.4826853553371,1.17626081443721,3.38461538461538
53,10.4523661392076,13.4195733884076,12.3205315482746,12.8700524683411,1.22458673764812,3.53846153846154
54,8.35159928268856,13.5210824912495,11.8423880535837,12.6817352724166,1.03333183250019,5.15384615384615
55,9.4007869693968,13.2613025691813,10.504757587169,11.8830300781751,1.07816262707513,3.92307692307692
56,9.00530391765965,14.1753172433342,10.5711136174103,12.3732154303722,1.0016580645395,2.83333333333333
57,10.0949241779745,12.9374144907871,12.2654396365445,12.6014270636658,1.22231331171507,3.76923076923077
58,9.3518109202385,14.7569520405403,11.2723085216363,13.0146302810883,1.04656429817929,2.92307692307692
59,9.64148950576782,13.2675569680938,9.61231701352955,11.4399369908117,0.931860309965256,2.61538461538462
60,10.3233928481738,14.2087400982417,11.7281691977642,12.9684546480029,1.07354794221554,3.30769230769231
61,10.7426119645437,16.338937686645,10.7457877321423,13.5423627093936,1.10253061622559,2.92307692307692
62,9.45628498792648,15.5420859377088,10.6046860764086,13.0733860070587,1.0121707131811,2.16666666666667
63,10.548819621404,16.6243248621027,9.96314988767721,13.29373737489,1.05626657977942,2.38461538461538
64,10.2770320044623,16.3438120841782,9.8683990447442,13.1061055644612,1.03044636083788,3.54545454545455
65,10.7634323702918,17.1737721687501,10.3581853199599,13.765978744355,1.12273218891673,4.38461538461539
66,6.63927729356857,14.7226316796221,8.25862417714113,11.4906279283816,0.724902542303683,3
67,7.65960142761469,16.5208256620974,8.8534129283646,12.687119295231,0.764753344431714,5
68,7.80923630017787,15.470693230147,8.54486320317702,12.007778216662,0.757480597829166,4
69,8.00962646568523,14.4640898320195,9.24563130463337,11.8548605683264,0.813594294283049,5.27272727272727
70,7.89551590646014,16.4958721983634,7.21824397715883,11.8570580877611,0.747779012130723,5.84615384615385
71,6.93917772017027,15.5444805119555,8.36049807736766,11.9524892946616,0.719804128730808,4.58333333333333
72,5.95030413161625,7.2464654165164,9.00963166076515,8.12804853864078,0.748372458377063,4.76923076923077
73,7.12089504915125,7.37437928385224,8.8830127460744,8.12869601496332,0.779872664030343,6
74,6.71000213282449,14.7007608573565,8.63348475340978,11.6671228053831,0.733240815453362,3.07692307692308
75,7.6504782512784,16.4995901344222,9.61589961407336,13.0577448742478,0.765994166931354,4.38461538461539
76,7.61565513722599,15.4468898939592,9.23644216769991,12.3416660308296,0.741493307721524,4.30769230769231
77,8.03645264751771,14.4438824643546,10.874421705511,12.6591520849328,0.817672653583266,5.07692307692308
78,7.90701041852727,16.4743965464645,7.98930142542734,12.2318489859459,0.748554629191846,5.08333333333333
79,6.92755894284499,15.5243632053395,8.36017638950809,11.9422697974238,0.753273479195671,4.61538461538461
80,5.98681206594814,7.24326506632547,9.18882564257279,8.21604535444913,0.759688025592341,3.66666666666667
81,7.18997300372404,7.37113572421681,9.09658520994285,8.23386046707983,0.779969529251605,4.38461538461539
82,10.94620642066,13.5374482289444,11.151814673098,12.3446314510212,1.39171502578113,1.91666666666667
83,13.2366895675659,14.4306037349964,12.4302689368314,13.4304363359139,1.54323312168486,1.91666666666667
84,13.1725957423449,15.9860786120059,12.5986669279775,14.2923727699917,1.46735617923917,2.92307692307692
85,12.9187762260437,14.2029894085633,12.0965242252372,13.1497568169003,1.50154876115041,2.76923076923077
86,12.7123525947332,14.5659204423246,11.4719434779636,13.0189319601441,1.41289259834648,2
87,13.1730362296104,15.0956601994723,13.1548608071233,14.1252605032978,1.67987555222234,1.30769230769231
88,12.9813967227936,15.1391395165838,13.3372375789264,14.2381885477551,1.68614057477905,2.83333333333333
89,13.6826231122017,15.7960503400239,12.4188003840492,14.1074253620365,1.48224336470376,1.92307692307692
90,11.0124373883009,16.7703710704564,9.51279486069958,13.141582965578,1.17340277992527,3.27272727272727
91,12.0405359268188,14.8646412531392,11.0700653585439,12.9673533058416,1.34829178493999,3.61538461538462
92,12.6719035804272,19.7936681456889,11.1862263714243,15.4899472585566,1.32768199133614,3.46153846153846
93,11.8338362574577,15.2227193480322,11.592407765385,13.4075635567086,1.21996015561154,2.23076923076923
94,11.5349073410034,14.5245395675061,11.7080028233525,13.1162711954293,1.38265921825828,2.61538461538462
95,12.8680262863636,15.1540204712807,11.7118044899922,13.4329124806365,1.35915999094068,3.76923076923077
96,11.0251378118992,16.3871106646037,10.1217778951974,13.2544442799005,1.24687266118689,2.84615384615385
97,11.7167766392231,15.3703431521932,11.3913187061327,13.380830929163,1.26804020212697,2.84615384615385
98,6.4986415126107,11.3417218239628,8.71166812141341,10.0266949726881,0.789691608258151,7
99,6.05889914700618,13.3737800779679,9.61202580788271,11.4929029429253,0.761574689315467,5.91666666666667
100,8.53874547481537,12.5387205951663,9.29244099299594,10.9155807940811,0.925270562637144,6.46153846153846
101,7.34536867250096,13.329054981206,9.78546176000513,11.5572583706056,0.86576267615895,5.84615384615385
102,7.64533244479786,13.0023278696643,9.75517263300715,11.3787502513357,0.962780471461961,6.30769230769231
103,8.12719475030899,13.4770820271498,10.6620913170468,12.0695866720983,0.984616816980895,6.38461538461539
104,7.46402844205743,11.7404833452156,9.17887270815841,10.459678026687,0.79730370736585,6.84615384615385
105,7.24946314522198,13.952382262107,9.53822645037112,11.7453043562391,0.751625206873809,6.41666666666667
106,7.08340597748756,11.3654875714151,8.54132735130045,9.95340746135775,0.860957471566212,5.75
107,6.76066114629308,13.4090825405057,9.07741810369549,11.2432503221006,0.83481332087643,6.07692307692308
108,9.84371974733141,12.6515222804134,8.91753041245724,10.7845263464353,1.05480943616528,4.58333333333333
109,8.1258011162281,13.3818648318203,9.3423417059224,11.3621032688713,0.949231530744152,6
110,8.43316476345062,13.0254842997974,8.85980539200826,10.9426448459028,1.04719482042892,4.84615384615385
111,9.4296588367886,13.5264664284431,10.6964631182026,12.1114647733228,1.10164653571715,5.61538461538461
112,8.90204390622481,11.8206882321612,9.04572540650041,10.4332068193308,0.905275916362533,5.23076923076923
113,7.9275550200389,14.0342788310147,9.27615927254033,11.6552190517775,0.812530985498691,6.07692307692308
114,6.00336029529572,5.89338700095196,9.02453079560752,7.45895889827974,0.854190458287163,6.38461538461539
115,6.73526871204376,5.7243686774777,10.8943097513286,8.30933921440314,0.848935359143935,6.38461538461539
116,6.88297216097514,5.72180256661479,10.388327076979,8.0550648217969,0.886677242644235,6.90909090909091
117,7.74202569325765,6.57408060696455,10.3272072176486,8.45064391230658,0.990250694787691,5.54545454545455
118,7.27849513834173,6.50572158956719,10.5639125229299,8.53481705624855,0.957170372401777,6.61538461538461
119,6.63174074888229,5.70358381978802,9.96462144140889,7.83410263059845,0.845055255180602,6.46153846153846
120,5.86158649623394,6.0256570605843,9.4815826517639,7.7536198561741,0.736648077188945,6.23076923076923
121,6.78925421021201,6.18959735866632,10.1574946720044,8.17354601533535,0.905991521731939,6.53846153846154
122,7.52698651949565,6.33514751806842,8.7883116638221,7.56172959094526,1.02720564965396,2.23076923076923
123,8.07260100046794,5.85229988922194,10.8717495609013,8.36202472506164,0.994446291511069,3.07692307692308
124,8.5699520111084,6.05205913484763,10.4458806839801,8.24896990941386,1.09264456126852,1.92307692307692
125,9.48263639211655,6.82135835592402,10.3805355041163,8.60094693002018,1.19748776250863,1.61538461538462
126,8.45379436016083,6.78399048729979,10.2430398761412,8.51351518172051,1.10427773190984,2.27272727272727
127,8.18149495124817,6.00290512172622,10.0467630231519,8.02483407243904,1.08135520301901,2.23076923076923
128,7.00638289343227,6.40534211573746,9.29601366267435,7.8506778892059,0.891081990531414,3.61538461538462
129,8.06309554576874,6.51985636256949,10.3697634633499,8.44480991295971,1.06061741609245,3.07692307692308
130,8.81756422254774,9.06733071237323,10.4865451557392,9.77693793405621,0.897759228037588,4.53846153846154
131,9.51986246638828,6.922419421184,11.245634399228,9.084026910206,1.09754131188014,6.5
132,9.07547297477722,6.49699990826985,11.8834746468834,9.19023727757663,1.1765172887803,6.76923076923077
133,9.9769202709198,9.63537710631726,12.760602907305,11.1979900068111,0.969872338419925,5.75
134,8.92051937845018,7.56691177907436,10.1474883511236,8.857200065099,1.01711699625187,6.33333333333333
135,7.07697362520478,9.33114093094491,10.0707933251586,9.70096712805176,0.784451799816982,6.53846153846154
136,9.54455417394638,10.6716838997884,10.2286010909473,10.4501424953678,0.917554874180647,5.61538461538461
137,9.76224801782519,11.1919767556549,10.7417827091377,10.9668797323963,0.93291235828453,6.66666666666667
138,10.631829559803,10.408245648672,10.0553384627085,10.2317920556903,1.01374795438441,3.33333333333333
139,11.6007864773273,8.22563209335105,11.3668318738743,9.79623198361269,1.25799358785145,4.15384615384615
140,10.3829639752706,7.92077341562475,11.0851219875891,9.5029477016069,1.23236988844688,4.66666666666667
141,11.9839209450616,10.5362799425283,13.5267773076783,12.0315286251033,1.08512434035414,2.58333333333333
142,10.4482108950615,8.89463478054989,10.1807799936682,9.53770738710903,1.13567710344684,5.15384615384615
143,8.52226178646088,10.4404993325321,9.80464693670273,10.1225731346174,0.876009256981816,5.30769230769231
144,11.0817404323154,12.1156107886053,9.7782013375396,10.9469060630724,1.00901219659484,3.58333333333333
145,11.5293307713582,12.5615822320581,10.3410009909026,11.4512916114803,1.01476457688624,2.84615384615385
146,8.68466583887736,9.36622060575275,13.6587446013819,11.5124826035673,1.24674960524295,4.69230769230769
147,9.81295066409641,9.37708807889727,14.2089917644231,11.7930399216602,1.30613966985761,3.72727272727273
148,9.31531993548075,9.3678520045182,14.1109577198611,11.7394048621897,1.15039776994976,4.23076923076923
149,8.84010783831278,9.43475567176067,11.5890822878817,10.5119189798212,1.15620104909022,3.46153846153846
150,9.39657015270657,9.52326059522238,11.8835077472669,10.7033841712446,1.17618400219386,3.53846153846154
151,9.73454721768697,9.49099449212345,13.0657052234079,11.2783498577657,1.22963981068816,4.76923076923077
152,9.51053383615282,9.45615982445886,14.2965822784076,11.8763710514332,1.22370515931333,4.61538461538461
153,9.7039840221405,9.44688079572784,14.8748443787373,12.1608625872325,1.26456954471525,2.69230769230769
154,8.22497256596883,9.3527826427671,9.13187358238243,9.24232811257476,1.0860757091078,3.15384615384615
155,8.35900529225667,9.35898383990072,8.36154785032529,8.86026584511301,1.09143876787269,2.76923076923077
156,8.18320629331801,9.34770925676058,9.1785102619216,9.26310975934109,1.0877365071294,3.36363636363636
157,8.0734125773112,9.34260601145824,9.30690677530712,9.32475639338268,1.11833703783807,4.53846153846154
158,7.36346223137595,9.33906586628876,10.3484791372347,9.84377250176173,0.971899617906957,2.92307692307692
159,8.13078520033095,9.3558737066949,8.39443635107559,8.87515502888525,1.06669462793038,3.61538461538462
160,7.98129598299662,9.36080363914065,9.37834100451708,9.36957232182886,1.06944416106174,2.84615384615385
161,8.00956530041165,9.34364105964082,9.67328427821569,9.50846266892825,1.07425603805474,3.23076923076923
162,8.71800080034882,9.99333442417294,11.9936527268658,10.9934935755194,1.03579273664585,5.84615384615385
163,7.98988405863444,12.5280283838812,8.39049543400793,10.4592619089446,1.00389606753045,6.33333333333333
164,7.352946215868,11.5559892510433,10.8611072134576,11.2085482322504,0.96146509050321,6.15384615384615
165,8.68401824103461,13.1567445459482,10.4800005821915,11.8183725640699,0.9934289904129,5.91666666666667
166,9.00393494591117,12.4312718146646,13.2724628238813,12.8518673192729,1.12832385740576,6.15384615384615
167,8.78068602936608,13.5436287658363,11.449657035001,12.4966429004187,1.03689927817717,6.41666666666667
168,8.26678129037221,13.4334276299432,9.46596185410895,11.4496947420261,0.95323164187619,6.16666666666667
169,8.06302207801491,14.7427969992896,9.46458751988972,12.1036922595897,0.919510993504848,5.84615384615385
170,9.51047032220023,10.5372044384778,8.73582861034457,9.6365165244112,1.14629209984037,2
171,8.72379386425018,12.8441992349616,8.50084356123687,10.6725213980992,1.09686920027254,2.46153846153846
172,8.45380526118808,12.0633282143598,9.44964529087104,10.7564867526154,1.05654794210013,2.08333333333333
173,9.50461488962173,13.3032375294132,9.89523254192838,11.5992350356708,1.07878001312748,2.15384615384615
174,10.2488282807171,12.2175012435432,12.7551960838899,12.4863486637165,1.35597521479771,3.25
175,10.2281062773296,13.5723556044988,12.6190318404167,13.0956937224578,1.29304316905419,1.91666666666667
176,8.77382674150997,12.4993384525771,10.4718039197503,11.4855711861637,1.07721743090212,3.15384615384615
177,8.93736747838557,14.5529385312128,10.0631753874487,12.3080569593308,1.03545125487149,3.61538461538462
178,10.5085805648317,8.11576878821137,9.72639214324242,8.9210804657269,1.28266488445689,3.30769230769231
179,9.42525775615985,8.85957852295229,8.90067247789559,8.88012550042394,1.16776405940858,4.07692307692308
180,9.83208152651787,7.47047848687997,7.57410368382076,7.52229108535036,1.39092812320929,4.25
181,9.63304041964667,9.31366530993522,8.19660129367468,8.75513330180495,1.21836381640586,3.69230769230769
182,10.7247951947726,9.15770518263737,7.69236055851469,8.42503287057603,1.24503782459386,4.41666666666667
183,9.27216904362043,8.5553036746663,8.71487995406857,8.63509181436744,1.1432583385394,4.92307692307692
184,10.7796452522278,10.375116492693,9.84564914189352,10.1103828172933,1.41736284050257,3.07692307692308
185,11.6089223358366,9.70942692465415,9.90959045389586,9.80950868927501,1.52816614344928,3.84615384615385
186,10.5213656171479,11.4819478614422,11.9316050503027,11.7067764558724,1.53552010720898,5.23076923076923
187,8.9413889004634,8.85666446862331,9.44030026843197,9.14848236852764,1.0366805975732,4.41666666666667
188,9.17395503322283,7.46174069533263,10.2986976136793,8.88021915450595,1.29204163446514,5.76923076923077
189,9.60261231660843,9.31287834468049,10.4643525223024,9.88861543349143,1.17902392793982,5.08333333333333
190,10.7821343862093,9.15661985439224,9.15195278123051,9.15428631781137,1.19017985508,6.30769230769231
191,8.52998848756154,8.54780344610413,9.54385033560768,9.04582689085591,0.946673190964962,5.61538461538461
192,9.56069040484726,10.3201479945295,9.70576734178605,10.0129576681578,1.20805780995299,5.92307692307692
193,10.1210067669551,9.63279429399138,10.244734747034,9.93876452051267,1.31269998510475,5.69230769230769
194,11.7608822451697,15.3134949165522,9.54144541766886,12.4274701671106,1.16364633632536,3.30769230769231
195,10.0032297174136,12.6221660416161,8.68183841161598,10.6520022266161,1.19631475415959,3.23076923076923
196,10.1749208840457,13.6450766933488,9.8599536943691,11.752515193859,1.2963034756517,1.92307692307692
197,9.64507237347689,13.830898312256,7.10371554281208,10.467306927534,1.25556388634636,1.92307692307692
198,8.53061784230746,11.5817080261038,8.0230722168962,9.80239012150002,1.13662853641137,2.18181818181818
199,10.7934589385986,13.2263487728344,9.7685658727166,11.4974573227755,1.29630264856409,3.38461538461538
200,11.0856589410793,13.865216423636,11.0069448310909,12.4360806273635,1.22472585528219,2.69230769230769
201,11.8592111955989,14.8489415956371,9.53978679200929,12.1943641938232,1.35473767055604,1.92307692307692
202,9.38767345746358,15.2940787355724,4.04613573805947,9.67010723681591,0.914565485365219,6.53846153846154
203,8.29130766789118,12.6205796810073,5.38694620810033,9.0037629445538,0.931454468840476,6.76923076923077
204,8.50887289914218,13.6431469039525,5.72414785188795,9.68364737792024,0.994105973348629,6.61538461538461
205,8.70598424564708,13.8319463985438,4.0772692117475,8.95460780514564,1.0610570998812,5.45454545454545
206,7.76998616181887,11.581713630118,5.57679502805487,8.57925432908646,0.951199066044213,6.38461538461539
207,8.32634056156332,13.2199380650578,3.88110168683785,8.55051987594783,1.0076172667646,5.84615384615385
208,9.24236579442566,13.8604520804988,5.74614632454266,9.80329920252072,0.977999329529355,6.46153846153846
209,10.8798704255711,14.8508848181551,5.71028342119126,10.2805841196732,1.11293890692299,6.46153846153846
210,14.4009954929352,14.1945363280182,12.6566091818335,13.4255727549258,1.82305667745756,1.66666666666667
211,16.3489694595337,13.6718365162685,16.4392142487974,15.055525382533,1.89671162926905,1.61538461538462
212,15.530978679657,13.4752107540879,16.4264641374956,14.9508374457918,2.08958868586757,1.75
213,15.8939888477325,13.5637277965654,17.024266232337,15.2939970144512,2.13234029442814,2.08333333333333
214,15.7257101535797,14.4014514072574,15.3814449992869,14.8914482032721,1.97470281785624,1.76923076923077
215,15.6523905992508,14.5643338092234,14.9650757612787,14.7647047852511,1.95634947513276,2.30769230769231
216,14.8729758262634,13.2209770912837,16.4726466932405,14.8468118922621,2.0982190735162,1.58333333333333
217,15.5707066059113,14.4455634862665,14.1060755572571,14.2758195217618,1.81340237249173,1.69230769230769
218,12.5571237564087,11.033079089709,12.823308379049,11.928193734379,1.55681958752849,1.38461538461538
219,8.24318531581334,6.17355194954371,10.6125786948862,8.39306532221496,1.39195614127516,1.5
220,10.0261875561305,7.91127332716247,10.7948336301519,9.35305347865719,1.40251451120664,1.61538461538462
221,9.21615859440395,6.63408012776358,11.7581817496684,9.19613093871601,1.48356235134884,1.30769230769231
222,10.0425111294857,8.61665001911126,11.1227470176276,9.86969851836944,1.34011415462926,1.41666666666667
223,13.3672527313232,12.6587289920825,14.6708161599798,13.6647725760312,1.57288471521759,1.53846153846154
224,13.2484874725342,13.4992269027967,13.2814292795445,13.3903280911706,1.43001030121557,1.41666666666667
225,13.6097490750952,15.0756646679308,13.0269904466637,14.0513275572972,1.40126780442427,1.69230769230769
226,10.2676824629307,14.6576514842941,8.50425927933698,11.5809553818155,1.04101757574801,3.63636363636364
227,8.9756973837079,14.1267203329286,9.35415321971879,11.7404367763237,0.987272327118106,4
228,10.1000107255849,16.1712876669363,9.54194145676449,12.8566145618504,1.05232751384433,4.46153846153846
229,10.1596175811507,15.7826605912716,9.75050470076107,12.7665826460163,0.982928074095281,2.46153846153846
230,9.51815261895006,14.9426549304853,8.74038187086392,11.8415184006746,0.944719894121432,3.84615384615385
231,11.7771930429671,13.6160474808472,9.54988700934259,11.5829672450949,1.1722350716229,3.46153846153846
232,12.5699414942,15.6958903832056,10.0667372476808,12.8813138154432,1.18040865875015,2.23076923076923
233,9.2428530996496,13.2137724127498,10.0612877900361,11.637530101393,1.03179856980936,6.53846153846154
234,8.46971701491963,13.3601142564518,7.6410482107506,10.5005812336012,0.897288810379317,6.38461538461539
235,7.41740082375084,13.7467894028198,8.89860459765843,11.3226970002391,0.757103320198979,6.07692307692308
236,8.71014979481697,15.5289753930029,9.50359372446784,12.5162845587353,0.856948936481108,6.46153846153846
237,8.93941164016724,15.2798429732874,9.82799285491761,12.5539179141025,0.831783285674701,6.15384615384615
238,7.83871046593413,13.8590209223562,8.0217738806645,10.9403974015104,0.785765864943662,5.69230769230769
239,8.97018231153488,12.1647751986917,8.87510592030238,10.519940559497,0.892791339616794,6.76923076923077
240,10.3051360011101,14.4748968315647,9.71655717141084,12.0957270014878,0.969130397493712,5.76923076923077
241,8.20610244572163,12.902031800651,9.89111519957889,11.396573500115,0.883519116632967,5.63636363636364
242,6.62997883558273,8.22483583246131,9.81939470136558,9.02211526691345,0.817458531275004,5
243,6.90628063678741,8.36355439561465,9.05890332118915,8.7112288584019,0.804479145231335,3.84615384615385
244,6.84894140561422,8.33909446472759,9.30589435653972,8.82249441063365,0.82407859699668,5.23076923076923
245,6.71888367335002,8.34296866246745,8.96023663351584,8.65160264799165,0.821857199469845,5.15384615384615
246,6.89968432982763,8.36802677307584,9.54110121573133,8.95456399440359,0.821814123941951,4.23076923076923
247,7.03349592288335,8.33372731163267,9.36080052424251,8.84726391793759,0.839993310446682,4.81818181818182
248,6.58378282076834,8.30408296186192,9.25142982868395,8.77775639527293,0.779301897598937,5.46153846153846
249,7.37370067710678,8.38025194480966,10.8896172283593,9.63493458658448,0.805306575616887,4.92307692307692
250,7.47661203145981,8.22697994086962,10.4959756163757,9.36147777862267,0.893030592584373,3.07692307692308
251,7.57413885990779,8.36525794506873,9.70841911756583,9.03683853131728,0.872357973964444,2.53846153846154
252,7.56856801112493,8.3405487597714,10.1775061815394,9.25902747065541,0.895596727737864,4.46153846153846
253,7.55651267369588,8.34404370315224,10.0351776122994,9.18961065772584,0.897710553725881,4.38461538461539
254,7.92982437213262,8.36909914838374,11.1838036937503,9.77645142106704,0.914171635106273,2.84615384615385
255,7.82236192623774,8.33535511734003,10.204750065783,9.2700525915615,0.914117472165825,3.61538461538462
256,7.4838541172503,8.3064366315576,10.2045159315952,9.25547628157639,0.867958599001263,4
257,7.89394836127758,8.38103284125931,11.134177378482,9.75760510987063,0.865995950803961,5.23076923076923
258,8.32747843265533,10.7464182436762,3.75172372874635,7.24907098621125,1.06034208036628,2.33333333333333
259,9.32002325057983,11.7743135179164,4.94626476702501,8.36028914247071,1.03973528165243,2.23076923076923
260,10.224479341507,14.5055805210833,5.33688381363549,9.92123216735939,1.06084852393793,2.41666666666667
261,8.90412685871124,14.280439876351,4.67271457320696,9.47657722477901,0.978407495824317,2.08333333333333
262,8.78468458652496,14.1262206345287,3.74954574072478,8.93788318762673,0.997951942670576,2.69230769230769
263,9.82339768409729,13.8433536305194,4.83348636849196,9.33841999950569,1.0775545901822,2.53846153846154
264,9.62368298172951,13.9646121801242,4.95272846236399,9.45867032124412,1.09793387329689,1.83333333333333
265,10.9323493003845,16.7278731590113,6.07775449178487,11.4028138253981,1.13100930526868,1.69230769230769
266,8.28704742590586,10.7372678852482,4.71217228731401,7.72472008628109,1.1073952394586,6.38461538461539
267,9.35342857572767,11.7663034994309,6.99300053126447,9.37965201534767,1.14428366188025,6.41666666666667
268,10.4917059474521,14.4986881195749,7.87304382604321,11.185865972809,1.19887193244655,6.69230769230769
269,9.10909250047472,14.2741301169553,7.18179053239412,10.7279603246747,1.10411997209836,6.08333333333333
270,9.05797317292955,14.1186115516941,6.11161309346622,10.1151123225801,1.11106092969852,6.41666666666667
271,9.89778901471032,13.8355710498218,6.58319171266696,10.2093813812444,1.17438769660137,6.23076923076923
272,9.92073992225859,13.957908954118,7.50346490852906,10.7306869313235,1.24156772655364,6.23076923076923
273,11.0636444091797,16.719899987665,8.17967880408867,12.4497893958768,1.2509660318817,6.41666666666667
274,6.8690171122551,11.0883060777805,4.71939230163698,7.90384918970876,0.81147853720383,4.5
275,6.84374874668817,13.3011480730564,4.26901209798506,8.78508008552075,0.787401129874939,5.07692307692308
276,6.78249619007111,12.4266207354478,3.79866711943403,8.1126439274409,0.782808945385397,5.15384615384615
277,6.64684841235479,12.3949663249136,3.73198215774977,8.06347424133166,0.760304170246267,3.75
278,6.94872980117798,11.038660835416,4.51876910678004,7.77871497109801,0.809424872712687,5.30769230769231
279,7.26154408454895,14.3488277372797,4.14876725386986,9.24879749557477,0.806376840691885,4.75
280,7.18882042566935,12.5370967643659,3.49696814058817,8.01703245247705,0.830341533432543,5.61538461538461
281,7.20200935999552,13.7819601384426,3.29053229142111,8.53624621493186,0.800975576438098,4.58333333333333
282,7.26539249079568,11.0884867084686,4.44789820296983,7.76819245571921,0.857575614661164,4.76923076923077
283,7.27008645276406,13.3013520047251,3.88337692076226,8.59236446274368,0.833048884806427,4.23076923076923
