"sentence_id","mean_surprisal","weight_first","weight_last","weight_sum","normalized"
32,9.420870350939888,15.787744558662434,10.53818094388519,13.162962751273813,0.9025679377526987
33,9.420870350939888,15.787744558662434,10.53818094388519,13.162962751273813,0.9025679377526987
34,8.694658639676431,7.315371406921993,10.195327130870643,8.75534926889632,0.9857386942810218
35,8.438766304184409,7.315455051398046,10.01361126682017,8.66453315910911,0.8656420305363416
36,8.694658639676431,7.315371406921993,10.195327130870643,8.75534926889632,0.9857386942810218
37,8.438766304184409,7.315455051398046,10.01361126682017,8.66453315910911,0.8656420305363416
38,7.336601646410094,7.3152669524293,9.6772098335353,8.4962383929823,0.746510879195132
39,7.735851950115627,7.3153195295682565,9.223774601873776,8.269547065721015,0.77314171693845
40,7.336601646410094,7.3152669524293,9.6772098335353,8.4962383929823,0.746510879195132
41,10.270775198793181,16.634824537533493,9.822734678586446,13.228779608059968,0.8863795896700607
42,7.735851950115627,7.3153195295682565,9.223774601873776,8.269547065721015,0.77314171693845
43,10.270775198793181,16.634824537533493,9.822734678586446,13.228779608059968,0.8863795896700607
44,10.764452370313498,16.633857135376253,11.364519469171778,13.999188302274016,1.1112621514983598
45,9.161993850022554,16.633131029426483,9.03173074503116,12.832430887228819,0.763947234620491
46,10.764452370313498,16.633857135376253,11.364519469171778,13.999188302274016,1.1112621514983598
47,9.161993850022554,16.633131029426483,9.03173074503116,12.832430887228819,0.763947234620491
48,9.869954216160945,16.633185099804678,10.23451806076588,13.433851580285278,0.9114283167288677
49,8.816016797238262,14.93095223541727,7.97091684464201,11.450934540029643,0.7559541951465449
50,9.869954216160945,16.633185099804678,10.23451806076588,13.433851580285278,0.9114283167288677
51,8.728573972621234,14.930738637255066,9.041602078334869,11.98617035779497,0.7932451864557016
52,8.816016797238262,14.93095223541727,7.97091684464201,11.450934540029643,0.7559541951465449
53,8.728573972621234,14.930738637255066,9.041602078334869,11.98617035779497,0.7932451864557016
54,7.232676869176109,14.930526366391812,6.895070719310692,10.912798542851252,0.5981455908605587
55,7.602696522440323,14.930467793076234,8.302754931023971,11.616611362050103,0.6517480191077264
56,7.232676869176109,14.930526366391812,6.895070719310692,10.912798542851252,0.5981455908605587
57,7.602696522440323,14.930467793076234,8.302754931023971,11.616611362050103,0.6517480191077264
58,9.120619682165293,16.594630310532104,6.4666773490342475,11.530653829783171,0.6921948024882856
59,9.521953298495365,16.593422737086957,8.229536082639134,12.411479409863045,0.798778905168849
60,9.120619682165293,16.594630310532104,6.4666773490342475,11.530653829783171,0.6921948024882856
61,9.521953298495365,16.593422737086957,8.229536082639134,12.411479409863045,0.798778905168849
62,7.9481736698320935,16.592168276750552,5.770582528147527,11.181375402449035,0.603472852497276
63,8.329078753079687,16.591966532381907,7.413942179235827,12.002954355808866,0.6473171673627578
64,7.9481736698320935,16.592168276750552,5.770582528147527,11.181375402449035,0.603472852497276
65,8.068712056676548,14.500397815180998,9.20490327568771,11.85265054543436,0.6999083603213159
66,8.329078753079687,16.591966532381907,7.413942179235827,12.002954355808866,0.6473171673627578
67,8.30972668627898,14.500263806217891,7.3980261465740575,10.949144976395976,0.805535794239542
68,8.068712056676548,14.500397815180998,9.20490327568771,11.85265054543436,0.6999083603213159
69,8.30972668627898,14.500263806217891,7.3980261465740575,10.949144976395976,0.805535794239542
70,7.255846630316228,14.499777443764636,8.585001616546336,11.542389530155488,0.6187001571018591
71,7.760971503681503,14.499835365131432,6.620276313706946,10.56005583941919,0.6825104647643783
72,7.255846630316228,14.499777443764636,8.585001616546336,11.542389530155488,0.6187001571018591
73,7.760971503681503,14.499835365131432,6.620276313706946,10.56005583941919,0.6825104647643783
74,9.016501564245958,14.58743563830582,10.664671585167882,12.62605361173685,0.8125355747482808
75,9.527206723506634,14.587398427305224,10.119375919203307,12.353387173254264,0.895306253094793
76,9.016501564245958,14.58743563830582,10.664671585167882,12.62605361173685,0.8125355747482808
77,9.527206723506634,14.587398427305224,10.119375919203307,12.353387173254264,0.895306253094793
78,7.9109554301415175,14.585120580963922,10.592331222730243,12.58872590184708,0.6906137714556395
79,8.417719075722355,14.585497374058102,8.984636903016739,11.78506713853742,0.749556179195808
80,7.9109554301415175,14.585120580963922,10.592331222730243,12.58872590184708,0.6906137714556395
81,8.417719075722355,14.585497374058102,8.984636903016739,11.78506713853742,0.749556179195808
82,8.964879095554352,14.572599788124242,9.884196083727117,12.228397935925676,0.9716039548176034
83,8.964879095554352,14.572599788124242,9.884196083727117,12.228397935925676,0.9716039548176034
84,8.94717309474945,14.57234916748836,11.52971485907152,13.051032013279938,1.0432764238681251
85,7.6630261186510324,14.571910694540414,9.166116259970781,11.8690134772556,0.7388124537199365
86,8.94717309474945,14.57234916748836,11.52971485907152,13.051032013279938,1.0432764238681251
87,7.6630261186510324,14.571910694540414,9.166116259970781,11.8690134772556,0.7388124537199365
88,8.14025253802538,14.571874741914703,11.159056670715866,12.865465706315282,0.8299222599651395
89,9.409251939147138,15.695363086519441,9.015232625023046,12.355297855771244,0.8040640374649649
90,8.14025253802538,14.571874741914703,11.159056670715866,12.865465706315282,0.8299222599651395
91,9.409251939147138,15.695363086519441,9.015232625023046,12.355297855771244,0.8040640374649649
92,9.658037235458883,15.694941885190923,9.822130022076005,12.758535953633464,1.00019902630646
93,8.343874713605535,15.693689508686035,8.564896812236091,12.129293160461062,0.6959028777128603
94,9.658037235458883,15.694941885190923,9.822130022076005,12.758535953633464,1.00019902630646
95,8.343874713605535,15.693689508686035,8.564896812236091,12.129293160461062,0.6959028777128603
96,8.949741290549614,15.693918595953361,8.750280616053958,12.222099606003662,0.8150357362193466
97,8.949741290549614,15.693918595953361,8.750280616053958,12.222099606003662,0.8150357362193466
98,10.256760287743349,14.172940682497728,9.684682500649242,11.928811591573487,0.8486100941260553
99,10.256760287743349,14.172940682497728,9.684682500649242,11.928811591573487,0.8486100941260553
100,10.307521091057705,14.171108693880816,9.60252752640895,11.886818110144883,1.0018437442957149
101,8.911062955856323,14.170004812785924,9.40171851331054,11.785861663048234,0.735011755313448
102,10.307521091057705,14.171108693880816,9.60252752640895,11.886818110144883,1.0018437442957149
103,8.911062955856323,14.170004812785924,9.40171851331054,11.785861663048234,0.735011755313448
104,9.37185018828937,14.169960754882093,8.653427389538423,11.41169407221026,0.8037636714068366
105,8.119963712757453,13.076061730356553,8.440050821350612,10.758056275853582,0.9184025105691326
106,9.37185018828937,14.169960754882093,8.653427389538423,11.41169407221026,0.8037636714068366
107,8.119963712757453,13.076061730356553,8.440050821350612,10.758056275853582,0.9184025105691326
108,9.228627555088938,13.076080946177193,10.770828676526298,11.923454811351748,1.0349366854415556
109,7.157846377114765,13.075493256665553,8.143167397901168,10.609330327283361,0.686844728750141
110,9.228627555088938,13.076080946177193,10.770828676526298,11.923454811351748,1.0349366854415556
111,7.157846377114765,13.075493256665553,8.143167397901168,10.609330327283361,0.686844728750141
112,8.151874740064764,13.07553243489405,9.393157404110008,11.234344919502025,0.7841273960213206
113,8.151874740064764,13.07553243489405,9.393157404110008,11.234344919502025,0.7841273960213206
114,10.089639321962993,16.125792581989113,9.414076263193003,12.76993442259106,0.8603044189313969
115,10.089639321962993,16.125792581989113,9.414076263193003,12.76993442259106,0.8603044189313969
116,9.936489685376484,16.125538829577668,11.154191618363296,13.639865223970483,0.8895758042607487
117,9.936489685376484,16.125538829577668,11.154191618363296,13.639865223970483,0.8895758042607487
118,8.95790358632803,16.12549729892787,8.44346579333099,12.284481546129427,0.7478138189789869
119,8.95790358632803,16.12549729892787,8.44346579333099,12.284481546129427,0.7478138189789869
120,9.55045772343874,16.1254487283297,10.40764068672831,13.266544707529006,0.8135653695260225
121,8.166187143325805,13.25185280515182,7.982179094782676,10.617015949967252,0.8841365041027136
122,9.55045772343874,16.1254487283297,10.40764068672831,13.266544707529006,0.8135653695260225
123,8.436338520050048,13.251931121217497,10.23513747825601,11.743534299736757,0.8678921887732286
124,8.166187143325805,13.25185280515182,7.982179094782676,10.617015949967252,0.8841365041027136
125,8.436338520050048,13.251931121217497,10.23513747825601,11.743534299736757,0.8678921887732286
126,6.648845329880714,13.251214098457883,6.927226537091426,10.089220317774656,0.6223133291612846
127,7.3724731504917145,13.251325957347458,9.237309934040184,11.244317945693822,0.7342322190660757
128,6.648845329880714,13.251214098457883,6.927226537091426,10.089220317774656,0.6223133291612846
129,7.3724731504917145,13.251325957347458,9.237309934040184,11.244317945693822,0.7342322190660757
