"sentence_id","mean_surprisal","weight_first","weight_last","weight_sum","normalized","wh","matrix","comp","embedded","gap","matrix_norm","comp_norm","embedded_norm","gap_norm","beyond_5", "beyond_6", "beyond_7", "beyond_8", "beyond_9"
2,5.811103529655016,6.469449410082757,2.4869320464264337,4.478190728254594,0.5341373185543755,8.188177108764648,4.853933773934841,8.151893615722656,5.684077152184078,1.655187964439392,0.3415948463667034,1.105104982764582,0.5379822796623069,0.44387800196262145,23.273332595825195,23.273332595825195,23.273332595825195,23.273332595825195,23.273332595825195
3,6.428402266332081,8.528836695332254,2.592164528544822,5.560500611938539,0.6210946793298525,10.78292465209961,5.386483088135719,7.625053882598877,6.255465105175972,18.916667938232422,0.35909627307961267,1.0336843728254963,0.6286081346664136,1.336288096597471,18.916667938232422,18.916667938232422,18.916667938232422,18.916667938232422,18.916667938232422
4,6.370789331825156,6.362161130256669,2.199279952555012,4.280720541405839,0.5848760884697372,0,0,0,0,0,0,0,0,0,17.00665521621704,20.12871551513672,20.12871551513672,20.12871551513672,20.12871551513672
5,5.784977474366315,6.516991938248288,1.676951688552877,4.096971813400584,0.6093813534510634,0,0,0,0,0,0,0,0,0,15.250556230545044,16.540096759796143,16.540096759796143,16.540096759796143,0
6,7.135716174657528,6.505592062548012,3.8066389535411864,5.156115508044599,0.7510357007308917,8.188177108764648,5.176037214696407,6.835209846496582,8.148110636643,0.9982784390449524,0.34724676327763004,0.9266097934639554,0.9630632067982544,0.2677120958136737,17.250530242919922,21.092288970947266,21.092288970947266,21.092288970947266,21.092288970947266
7,4.953594818053877,6.286698463333205,3.051750847109388,4.669224655221296,0.4759336457254939,8.188177108764648,3.1865158565342426,7.505440711975098,5.258491480350495,12.505963325500488,0.2547228320796248,1.0174691083615857,0.509336389323435,1.149793411477263,0,0,0,0,0
8,5.928283675806597,6.323102596317051,1.4731456534202982,3.8981241248686747,0.6156410610769365,0,0,0,0,0,0,0,0,0,14.746508280436197,14.746508280436197,15.729573249816895,0,0
9,6.139665374470254,6.692003049099388,1.5662232698162855,4.129113159457836,0.6713278048113288,0,0,0,0,0,0,0,0,0,15.48740820074454,15.48740820074454,15.48740820074454,0,0
10,5.744473360478878,7.005599851686968,3.7550732694412154,5.380336560564093,0.5890021958369214,8.188177108764648,4.850948542356491,8.240403175354004,5.607919931411743,0.84175044298172,0.4175969697598718,1.1171037109106718,0.5930118728101246,0.22573539248059143,14.27094841003418,14.27094841003418,0,0,0
11,7.897702408555363,7.235119666546276,5.600885576345147,6.418002621445712,0.710159879799558,8.188177108764648,6.850957226939499,8.422986030578613,8.319105209084228,17.111387252807617,0.4385752796865622,1.1418554106491152,0.792457121557389,1.9896235023669662,16.74202505685389,16.74202505685389,16.74202505685389,16.74202505685389,17.111387252807617
12,7.1381852597530395,6.525078419192397,4.607631489483875,5.566354954338135,0.7800322030318992,0,0,0,0,0,0,0,0,0,13.670267581939697,0,0,0,0
13,6.83262638835346,7.0442412548009,4.573161969905959,5.808701612353429,0.6705362042511539,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,5.980642727679676,6.327329617601682,2.1193101691768845,4.223319893389284,0.6813287811342037,8.188177108764648,3.8759435638785362,8.827714920043945,6.2609919011592865,0.8261903524398804,0.29048120783846965,1.196722161063309,0.7665705210549287,0.2215625842869259,13.645941734313965,0,0,0,0
15,6.863248368725181,6.4448949603193215,3.964586810471072,5.2047408853951955,0.671963665820784,8.188177108764648,4.910313747823238,7.7686309814453125,7.421391081809998,13.508769989013672,0.3342455816399679,1.0531482881837702,0.7654863223049568,1.2419910666824296,13.508769989013672,0,0,0,0
16,6.439140521428165,6.543291783361535,3.4007306161829183,4.972011199772226,0.5894342209357104,0,0,0,0,0,0,0,0,0,16.9749309917291,16.9749309917291,18.421776294708252,21.449228286743164,21.449228286743164
