"sentence_id","mean_surprisal","weight_first","weight_last","weight_sum","normalized","wh","matrix","comp","embedded","gap","matrix_norm","comp_norm","embedded_norm","gap_norm","beyond_5", "beyond_6", "beyond_7", "beyond_8", "beyond_9"
2,4.370690116085685,8.353211012803708,3.7430360509897933,6.04812353189675,0.38744947934693175,10.78292465209961,2.527650322765112,0.027985112741589546,6.168431961536408,1.4870152473449707,0.20594716673164834,0.0037937795795458997,0.5201950966795992,0.3987784898514516,14.82435131072998,14.82435131072998,0,0,0
3,4.032542464706828,6.453777456125253,2.836963074511341,4.645370265318295,0.33429667295889964,8.188177108764648,3.022316712886095,0.022072650492191315,4.8983443938195705,1.384808897972107,0.2547250567484324,0.002992261331121328,0.3988188707989761,0.3713694274837911,13.79949252307415,14.477968543767929,0,0,0
4,4.326881278989216,6.279657256595602,4.425701695511831,5.3526794760537175,0.39915080752145365,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,4.711765828356147,8.395909707757804,4.921939010363073,6.658924359060437,0.3946447852049005,0,0,0,0,0,0,0,0,0,14.082184910774231,14.772711753845215,0,0,0
6,4.894268852037688,8.549524495541638,5.024072213714562,6.7867983546281,0.43292555423914275,10.78292465209961,2.7599456819395223,0.0443277470767498,7.836074933409691,1.5443843603134155,0.24751869246087613,0.006009255821832964,0.6268985680349854,0.414163381347703,14.40215688943863,14.40215688943863,0,0,0
7,4.329851081470649,6.421657725978518,2.1392764338012156,4.280467079889866,0.398649103201761,8.188177108764648,2.9198342642436423,0.026420075446367264,5.602023350340979,9.960100173950195,0.19496651114429023,0.0035816165417669496,0.5857044356113672,0.7943568511523962,13.408771514892578,0,0,0,0
8,3.848343648446294,6.300060270628135,2.779936851705758,4.5399985611669464,0.31728437935095133,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,3.873606446253903,6.855069353109579,2.9965204507267305,4.925794901918153,0.34636354216792575,0,0,0,0,0,0,0,0,0,16.35226058959961,16.35226058959961,16.35226058959961,16.35226058959961,0
10,5.204244296997786,6.972282408477126,2.695622425232958,4.833952416855041,0.44636456515558093,8.188177108764648,3.0812058051427207,0.10129621624946594,7.061400074511766,0.28974899649620056,0.24549672752434593,0.013732141093767185,0.6185869651137644,0.07770308170345419,18.512361526489258,18.512361526489258,18.512361526489258,18.512361526489258,18.512361526489258
11,4.066680506546982,6.996755618914304,1.7395608736384292,4.3681582462763675,0.31887091287607267,8.188177108764648,3.142744962572275,0.05499918758869171,4.842937360916819,12.409786462783813,0.22672677318500134,0.007455921178245051,0.3869746167876428,0.5891904858717198,0,0,0,0,0
12,4.7858228973733885,8.42770006475824,3.6953066418407543,6.061503353299496,0.46104498650798303,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,4.392205292048554,8.501798193454572,4.72443990324742,6.613119048350999,0.3963331136231904,0,0,0,0,0,0,0,0,0,13.672418594360352,0,0,0,0
14,3.9397243999244114,6.330573896974445,3.1575427198443182,4.7440583084093815,0.3145597772523182,8.188177108764648,2.4264074766154713,0.01547123771160841,5.399008065462112,0.6029990315437317,0.17187422029450586,0.002097346051187164,0.4440115663958162,0.16170852559194537,0,0,0,0,0
15,4.945418753195554,6.549523071983818,4.407395945739784,5.478459508861802,0.41334246667570984,8.188177108764648,3.6096056226330497,0.01503879576921463,6.562502150734265,6.7279815673828125,0.20708619834347933,0.002038722402765889,0.6393023009428266,0.8876846762381159,15.808806382119656,15.808806382119656,17.421311303973198,17.421311303973198,17.421311303973198
