"sentence_id","mean_surprisal","weight_first","weight_last","weight_sum","normalized","wh","matrix","comp","embedded","gap","matrix_norm","comp_norm","embedded_norm","gap_norm","beyond_5", "beyond_6", "beyond_7", "beyond_8", "beyond_9"
2,6.310890532456911,6.592622004036029,2.3633232881212645,4.477972646078645,0.6189576384483069,8.281646728515625,5.8307240307331085,8.07917594909668,6.05112258877073,0.8969830870628357,0.42209957668686393,1.095247070049874,0.6497593046113626,0.24054733905376627,17.550803184509277,21.623151779174805,21.623151779174805,21.623151779174805,21.623151779174805
3,6.337800830602646,8.340889514361185,2.363991267830348,5.352440391095767,0.6415284003451286,10.653229713439941,4.9499745815992355,8.288331985473633,6.248468950390816,16.767370223999023,0.3583910648927142,1.1236011419834993,0.6552788993779287,1.1844600388786226,16.767370223999023,16.767370223999023,16.767370223999023,16.767370223999023,0
4,6.474313057566944,6.457888324495142,2.0761584051636506,4.2670233648294,0.6378310040406281,0,0,0,0,0,0,0,0,0,17.857728958129883,17.857728958129883,17.857728958129883,17.857728958129883,17.857728958129883
5,6.114357152953744,6.618018314157473,1.3293760948811204,3.9736972045192984,0.6789424583967691,0,0,0,0,0,0,0,0,0,15.504555225372314,17.491686820983887,17.491686820983887,17.491686820983887,17.491686820983887
6,7.6082728275885945,6.559512088646911,3.858376206867958,5.208944147757433,0.8321991560406196,8.281646728515625,5.410931617021561,7.76262903213501,8.745649218559265,0.5842705965042114,0.381189375790167,1.052334638693016,1.0752868708461782,0.15668605049918777,20.892242431640625,20.892242431640625,20.892242431640625,20.892242431640625,20.892242431640625
7,5.370746304226272,6.39435384529464,2.7453244466011513,4.5698391459478955,0.5322065910322293,8.281646728515625,3.915049255639315,7.529880046844482,5.591591411828995,12.544367790222168,0.31806075982273785,1.0207822073803852,0.5721937250302703,1.1533243030494666,0,0,0,0,0
8,5.976131282513961,6.303570562967211,1.553534581560867,3.928552572264039,0.6729964419165912,0,0,0,0,0,0,0,0,0,14.842861493428549,15.52207088470459,16.398618698120117,16.398618698120117,0
9,6.507028648691873,6.793377938492787,1.3013150811271734,4.04734650980998,0.7512947840508777,0,0,0,0,0,0,0,0,0,15.602036755066365,15.602036755066365,16.215152740478516,16.215152740478516,0
10,6.137108586728573,6.922085159636564,3.391860189078653,5.156972674357609,0.6443467608714365,8.281646728515625,4.983595192432404,9.351679801940918,6.062603008747101,0.4024156928062439,0.44422157045819977,1.267753044079398,0.6550420057279666,0.10791733477940006,13.676197052001953,0,0,0,0
11,8.134617153289062,7.158815125391712,5.4398213295714575,6.299318227481585,0.7461138274463995,8.281646728515625,6.84632702358067,8.937849998474121,8.659979415591806,16.300495147705078,0.46894366055063813,1.211652535487677,0.8304597019760303,1.8953371674041994,15.876224831988415,15.876224831988415,15.876224831988415,16.210055788978934,0
12,7.181866541903998,6.5546121423376364,3.805699822322567,5.180155982330102,0.7840754421278763,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,6.79364092910991,6.9586451521382,4.582832573098383,5.77073886261829,0.713040006685612,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,6.602150122324626,6.437747504224924,1.8662511046968886,4.151999304460906,0.7510801067757621,8.281646728515625,4.725823074579239,8.330491065979004,6.943606009085973,0.2691444158554077,0.36318526452053057,1.1293164042442088,0.8519079724071886,0.07217747356552254,13.889686584472656,0,0,0,0
15,7.35931661631912,6.576946560612539,3.9294684500050705,5.253207505308805,0.713206585378727,8.281646728515625,5.908221513032913,7.897330284118652,7.793720279633999,12.69300651550293,0.4139441157490682,1.07059530692164,0.7970444805390602,1.1669900897281877,13.062893867492676,0,0,0,0
16,7.139930937220068,6.670735116140021,3.224601559354263,4.947668337747142,0.705648688796893,0,0,0,0,0,0,0,0,0,17.44587986667951,17.44587986667951,17.44587986667951,18.446346282958984,20.748615264892578
