"sentence_id","mean_surprisal","weight_first","weight_last","weight_sum","normalized","wh","matrix","comp","embedded","gap","matrix_norm","comp_norm","embedded_norm","gap_norm","beyond_5", "beyond_6", "beyond_7", "beyond_8", "beyond_9"
2,6.333211825444148,8.544761298249211,5.7411258832468395,7.142943590748026,0.7435391712822843,10.675249099731445,6.585225621859233,2.1085870265960693,6.007312774658203,6.106673240661621,0.7355844036638254,0.285848925357633,0.7564419536276896,1.6376496053253786,13.073864936828613,0,0,0,0
3,6.652998212505789,6.815160508649095,8.067484828681048,7.441322668665071,0.7352834785092073,8.304403305053711,6.661677019936698,3.0080974102020264,6.894591219723225,2.7939341068267822,0.6962694172709227,0.40779033600781384,0.8127113489512611,0.7492598518099631,14.808825641870499,15.972375214099884,15.972375214099884,0,0
4,6.7922372659047445,6.707530564993122,8.28462249153252,7.4960765282628214,0.7750338782962795,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,7.245453639825185,8.658596635514675,8.55916705329391,8.608881844404294,0.7962355161839678,0,0,0,0,0,0,0,0,0,14.374192913373312,14.9234938621521,15.54230785369873,0,0
6,8.141449001928171,8.988315778793472,11.042741735327189,10.01552875706033,0.994809491463276,10.675249099731445,7.473631580670674,3.720482349395752,9.6149667724967,11.122466087341309,0.8980304242683386,0.5043642344246224,1.2151807515834996,2.9827536991656602,13.753167673945427,14.032129377126694,0,0,0
7,6.699746545155843,6.799578197860161,6.794586047038556,6.797082122449359,0.7539207150085075,8.304403305053711,6.922627766927083,3.190000057220459,6.780861173357282,9.174702644348145,0.6993848696869912,0.432449823861093,0.8519427995717723,0.7317183337056262,13.123723983764648,0,0,0,0
8,7.178685665130615,6.7477178552307215,7.304986245647313,7.026352050439018,0.7963777465364561,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,5.998617831398459,7.201906780518343,7.304831377589749,7.253369079054045,0.6932035257448844,0,0,0,0,0,0,0,0,0,17.384933471679688,17.384933471679688,17.384933471679688,17.384933471679688,17.384933471679688
10,7.41674979031086,7.339498285343564,5.659251179267799,6.499374732305681,0.7962186167271968,8.304403305053711,7.717551112174988,3.434900999069214,7.577923208475113,5.6253814697265625,0.8252590543550334,0.46564962551194,0.8257302287313557,1.508579775050203,15.593572616577148,15.593572616577148,16.923786163330078,16.923786163330078,0
11,6.676349044839541,7.367470717023325,5.316608273427057,6.34203949522519,0.7024873235065688,8.304403305053711,7.901762666801612,4.268620491027832,5.737376553671701,11.0226289331913,0.8131953068810769,0.578672146195283,0.6232876827106606,0.5233311722330637,14.011971473693848,14.011971473693848,0,0,0
12,7.350728809833527,8.657840743286037,8.002941698693347,8.330391220989693,0.8753427758001017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,6.504021592934927,8.646999460617973,8.952335215067084,8.799667337842529,0.7092581804549334,0,0,0,0,0,0,0,0,0,14.548051834106445,14.548051834106445,0,0,0
14,6.84088443006788,6.771852874607951,7.278605427501643,7.025229151054796,0.7244242789060614,8.304403305053711,6.980636358261108,3.5514066219329834,7.005458990732829,6.3852667808532715,0.6918973254410864,0.48144361773216715,0.7987767080273351,1.7123610862186358,14.043018341064453,14.043018341064453,0,0,0
15,7.491844304970333,7.012096884708156,8.878952075875425,7.945524480291791,0.7932147038723609,8.304403305053711,7.97783225774765,3.4513566493988037,7.54384446144104,4.325955390930176,0.730374330020143,0.4678804226777405,0.9230712275453818,0.5707632032220592,17.720835506916046,17.720835506916046,17.720835506916046,19.452675461769104,19.452675461769104
